Channel_ID,Channel_Name,Date_Added,Processing_Status,Embedding_Score,LLM_Score,niche
UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,2025-10-31T14:04:59.170067,scored,0.684,0.73,News - Documentary
UCVTyTA7-g9nopHeHbeuvpRA,Late Night with Seth Meyers,2025-10-31T14:04:59.170067,scored,0.559,0.38,Entertainment - Talk Show
UC6WzPg6yxF9dQx2_O6R4lww,Nitish Rajput,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCWOEom1F3YkozQb5e_e28CA,Desi Motivation,2025-10-31T14:04:59.170067,filtered_country_NP,,,
UCR1IuLEqb6UEA_zQ81kwXfg,Real Engineering,2025-10-31T14:04:59.170067,scored,0.371,0.4,Engineering - Documentary
UCnYKRFQRndE3Wq1eLRQLfWw,Kuldeep Singhania Shorts,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCr6t89L8ZlsDDvJWf-XO5Wg,SLICE Earth,2025-10-31T14:04:59.170067,filtered_country_FR,,,
UCo6qGhcH8Vqnmzg18HptuHQ,Rita Hencke,2025-10-31T14:04:59.170067,filtered_subs,,,
UCGfjflwMy2ccY6BShT5Q10A,panueditz08 ,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,2025-10-31T14:04:59.170067,scored,0.414,0.3,Science - Educational Tutorials
UCvo1XFsMgErLHDBI0NmPezw,theincomet,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCgGBgmTwofU3xPQBV7Q8dNQ,Community TV Network,2025-10-31T14:04:59.170067,filtered_subs,,,
UCJjy6xXSbtfekOZbqo_tV_g,Amnesty International Australia,2025-10-31T14:04:59.170067,filtered_subs,,,
UCctZ75gr-jT3Bn6bEAKUPBg,Leadership Institute,2025-10-31T14:04:59.170067,scored,0.648,0.38,Politics - Educational Tutorials
UCBeNeNLrf5C4u04LYNPAvxA,Get Set Go தமிழ்,2025-10-31T14:04:59.170067,scored,0.271,0.2,Culture - Vlog
UCkdgwZLXcC4E_RW-VEsXXeg,North Carolina Channel,2025-10-31T14:04:59.170067,filtered_subs,,,
UCga9W9mpcWfTYTh9RefvL7A,I Wonder Why?,2025-10-31T14:04:59.170067,scored,0.56,0.54,Human Interest - Documentary
UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UCVaSUu1B_Y4R2rFLUpvRmlA,The Formal Edit,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCfJT_eYDTmDE-ovKaxVE1ig,Kevin Stratvert,2025-10-31T14:04:59.170067,scored,0.26,0.2,Technology - Educational Tutorials
UCljE1ODdSF7LS9xx9eWq0GQ,potholer54,2025-10-31T14:04:59.170067,scored,0.838,0.73,Science Communication - Talking-Head Analysis
UCqVDpXKLmKeBU_yyt_QkItQ,YouTube Originals,2025-10-31T14:04:59.170067,scored,0.415,0.3,Entertainment - Documentary
UCQIycDaLsBpMKjOCeaKUYVg,CNBC Awaaz.,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC2q9wC7RZ5NMlBlVApAvGAw,Patriot Chronicles,2025-10-31T14:04:59.170067,filtered_videos,,,
UC3iwxKMRg5l2aDG_8XK2nSQ,The Mannii Show,2025-10-31T14:04:59.170067,scored,0.501,0.3,Comedy - Documentary
UClKggY1-IVjYMdBE-4ZidjA,Dr. Isabel the Linguist,2025-10-31T14:04:59.170067,filtered_subs,,,
UCqxEVKxV2fkZiGrd8kw4zlQ,haevix,2025-10-31T14:04:59.170067,scored,0.295,0.1,Kpop - Daily Updates
UC0p5jTq6Xx_DosDFxVXnWaQ,The Economist,2025-10-31T14:04:59.170067,scored,0.704,0.73,International News - Documentary
UCMAtX9eFBpwc4LtgvbqsOpQ,CrowderBits,2025-10-31T14:04:59.170067,scored,0.762,0.38,Comedy - Podcast/Interviews
UC6HyKpYWmX4zsy6_bJZIK7A,WXYZ-TV Detroit | Channel 7,2025-10-31T14:04:59.170067,scored,0.345,0.3,News - Talking-Head Analysis
UCptc7b3jk_PtbpLLeZojRZA,Harnoor Singh,2025-10-31T14:04:59.170067,scored,0.277,0.3,International Education - Podcast/Interviews
UC9uD-W5zQHQuAVT2GdcLCvg,Insider Science,2025-10-31T14:04:59.170067,scored,0.388,0.54,Science - Documentary
UC3_13-JlsO3FCQFu_S4DkQw,Devam Project,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCEeqSP81Aav5Zvbdc1RvnAQ,Smile Please World,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCvlj0IzjSnNoduQF0l3VGng,Some More News,2025-10-31T14:04:59.170067,scored,0.805,0.54,News - Talking-Head Analysis
UCEgXalZpZBfBzCvCOvhmroA,Masoom Rajwani,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCgnQidqCmeyLEuXChuNEGmQ,Canon Press,2025-10-31T14:04:59.170067,scored,0.433,0.36,Publishing - Podcast/Interviews
UCoz5NUqukewV1s16G25x7qg,eroosters,2025-10-31T14:04:59.170067,filtered_subs,,,
UCftwRNsjfRo08xYE31tkiyw,WIRED,2025-10-31T14:04:59.170067,scored,0.578,0.35,Culture - Podcast/Interviews
UCqFzWxSCi39LnW1JKFR3efg,Saturday Night Live,2025-10-31T14:04:59.170067,scored,0.335,0.2,Comedy - Sketches
UCu_u-P3cBFO7D-sAjxd_I-w,TVO Today,2025-10-31T14:04:59.170067,scored,0.77,0.73,Current Affairs - Documentary
UCci-FpXvQgBz1GnFwTPCq0Q,Calli Art Drawing,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC2ziCMHFPWkFHjocUMXT__Q,Sathiyam News,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCsDTy8jvHcwMvSZf_JGi-FA,Abhi and Niyu,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCaEcRq51LxC4uDtYyb9mP9Q,Pocketpodcast,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCdtXPiqI2cLorKaPrfpKc4g,Entertainment Tonight,2025-10-31T14:04:59.170067,scored,0.404,0.2,Entertainment - News Reporting
UCT90nd90McLzkJ00ha3dTQg,DJI Captures,2025-10-31T14:04:59.170067,filtered_subs,,,
UCy6kyFxaMqGtpE3pQTflK8A,Real Time with Bill Maher,2025-10-31T14:04:59.170067,scored,0.774,0.67,Politics - Talk Show
UCD6YjjeAJQiT9ytdM2R8BeQ,National Geographic India,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCGttrUON87gWfU6dMWm1fcA,Tucker Carlson,2025-10-31T14:04:59.170067,scored,0.812,0.54,Political Commentary - Podcast/Interviews
UC5bEfSFTYQVfLCwkhBt8NtQ,The Heritage Foundation,2025-10-31T14:04:59.170067,scored,0.674,0.47,Political Commentary - Talking-Head Analysis
UC9blgd3sldR7mQkRFc9uxmQ,Devin Chase,2025-10-31T14:04:59.170067,scored,0.359,0.1,Gaming - Talking-Head Analysis
UCLLJt2t6WYpxWktsl1e429Q,Mahendra Dogney : Life coach,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCxcrzzhQDj5zKJbXfIscCtg,ABC News In-depth,2025-10-31T14:04:59.170067,scored,0.715,0.67,News Analysis - Documentary
UCW5hI2fqzN4hMpPgtcy5k7g,Global Window,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCyzkxMLeZDcd_Qhzh6uMgbg,PoliticsJOE,2025-10-31T14:04:59.170067,scored,0.771,0.61,Politics - Podcast/Interviews
UCnEiGCE13SUI7ZvojTAVBKw,Bill Gates,2025-10-31T14:04:59.170067,scored,0.669,0.47,Global Health and Education - Podcast/Interviews
UCpLB7kBu9O5dbBKhaIOmqcQ,PDS News Clips,2025-10-31T14:04:59.170067,scored,0.744,0.47,Geopolitics - Educational Tutorials
UClFSU9_bUb4Rc6OYfTt5SPw,Philip DeFranco,2025-10-31T14:04:59.170067,scored,0.758,0.54,News Commentary - Talking-Head Analysis
UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,2025-10-31T14:04:59.170067,scored,0.554,0.43,News - Live Streaming Coverage
UCD4XIm3ZFhT72WjqhIXMN9w,LavenderTowne,2025-10-31T14:04:59.170067,scored,0.32,0.2,Art - Educational Tutorials
UChM8DAb2sNNVhX6__aCqw_A,Benedict Tecson,2025-10-31T14:04:59.170067,filtered_subs,,,
UCupvZG-5ko_eiXAupbDfxWw,CNN,2025-10-31T14:04:59.170067,scored,0.688,0.54,News - Documentary
UC53cAvFeWsNwsfCQnJmLjDQ,Satvic Movement,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCGWuFze_kFP-ex4lLAhVr9w,karen go home,2025-10-31T14:04:59.170067,scored,0.594,0.54,First Amendment Rights - Documentary
UCc3LKvNXVjc2NoHHvVFitiA,Stand Together,2025-10-31T14:04:59.170067,scored,0.542,0.43,Philanthropy - Documentary
UCxlJ45KjG4XVcQ_hd8j227A,Peekaboo Kidz,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCEIP7m0Ocwrc4g7OtybYSMg,Texas Alliance of Energy Producers,2025-10-31T14:04:59.170067,filtered_subs,,,
UCsO1AOwtvyPFWnxDNy9pMqw,homeproject,2025-10-31T14:04:59.170067,scored,0.712,0.76,Environmental Awareness - Documentary
UCP3bfgj9SUpF3IAhmfW_rbA,EDGE OF THE MATRIX,2025-10-31T14:04:59.170067,scored,0.662,0.38,Culture War - Vlog
UCzWRdfo_g6OJStCdW0SOsLw,Steven Creative,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCXD5aOFDPO1W264sJvYc85Q,RedFrost Motivation,2025-10-31T14:04:59.170067,scored,0.381,0.3,Motivation - Video Essays
UCikTzR0Fn7isj5WOmQS_f6w,Universal Content Zone,2025-10-31T14:04:59.170067,filtered_subs,,,
UC9MU35bTvG9t06yf70hcGqQ,steveioe,2025-10-31T14:04:59.170067,scored,0.346,0.2,Tech - List Format
UCzWwWbbKHg4aodl0S35R6XA,Hoover Institution,2025-10-31T14:04:59.170067,scored,0.795,0.54,Political Science - Educational Tutorials
UCX8lCshQmMN0dUc0JmQYDdg,Hodgetwins Podcast,2025-10-31T14:04:59.170067,scored,0.665,0.43,Health & Nutrition - Podcast/Interviews
UC-BbfaMLtfthVAtMq_zeZnA,Tim Pool Show,2025-10-31T14:04:59.170067,scored,0.794,0.54,Politics - Talking-Head Analysis
UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,2025-10-31T14:04:59.170067,scored,0.644,0.54,News Analysis - Talking-Head Analysis
UCjBNgb6p6wSXvJSUOp_d5aQ,FOU News,2025-10-31T14:04:59.170067,filtered_subs,,,
UC-sv8W6Lp55XEDlYWYD2d3g,Dr. Anbumani Ramadoss,2025-10-31T14:04:59.170067,filtered_subs,,,
UCqHJk2u875VHMDIKP9oX2Ng,Chamomile Tea with Toppers,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCYUPD1QyZStSkdRvG9FPQ4A,Bento Club,2025-10-31T14:04:59.170067,filtered_country_JP,,,
UC-_JRAMyD4-vNSh-9MeTWxA,NICOLE BELTRAN,2025-10-31T14:04:59.170067,filtered_subs,,,
UCYiB8LiIQ8rduK3b3J1mt5Q,Open Mind Channel,2025-10-31T14:04:59.170067,filtered_subs,,,
UCqGH6GRWhBEtc14Vuc0vYCw,Bloomberg ,2025-10-31T14:04:59.170067,scored,0.305,0.2,Financial Education - Educational Tutorials
UC9F7Jp57llPni9da2mhKZyA,Prashant Kirad Hub,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCik2f2SHJX9y8yKv-WoO93g,Grow YT,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCcxMO6CVqaSgRq7xd9PtkmQ,Nemroff Pictures,2025-10-31T14:04:59.170067,filtered_subs,,,
UCJcjFtDGPBZ3SQGL-0WxFcg,Tom Richey,2025-10-31T14:04:59.170067,scored,0.333,0.3,History Education - Educational Tutorials
UC1DtEMePmr4O6F2do6BVl7A,Rahul Gandhi,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCA24bL6zHNG8xUbuU_gT1PQ,RHIhub,2025-10-31T14:04:59.170067,filtered_subs,,,
UCmTM_hPCeckqN3cPWtYZZcg,The Deshbhakt,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC58IAk1i-6d5XgHZG4NnffA,SANSKRITI IAS,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCVlGBi6euh2OxJLZcZTFPHA,Study Yard,2025-10-31T14:04:59.170067,scored,0.48,0.3,Education - Educational Tutorials
UCMzRxL-KAkGdQ9J3S3XbKxQ,Vijender Masijeevi,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC2MU9phoTYy5sigZCkrvwiw,Rahul Jain,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCXpObBgSyXYnQ52AEyESR-w,Living in the Time of Dying,2025-10-31T14:04:59.170067,filtered_subs,,,
UCr9eziCDBtDANyWguKLr4vg,NTD Plus,2025-10-31T14:04:59.170067,scored,0.692,0.67,Investigative News Analysis - Documentary
UC4pEm3-yshBWa7nH3sQIKHQ,Joshua Citarella,2025-10-31T14:04:59.170067,scored,0.747,0.47,Culture Critique - Podcast/Interviews
UCzelA5kqD9v6k6drK44l4_g,Vajiram and Ravi Official,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCTgNBHbXlt1s6zZxvhSva4w,We The Auditors 2.0,2025-10-31T14:04:59.170067,scored,0.556,0.43,Police Accountability - Documentary
UCT4mhMPgtTlA20p0Uf0Yz2A,Dive into Japan,2025-10-31T14:04:59.170067,filtered_country_JP,,,
UC7hjStlwB-Rx9x8uawzN9dA,Coalition to Strengthen America's Healthcare,2025-10-31T14:04:59.170067,filtered_subs,,,
UCHiC7AajbHTf40dNhzSsxxw,James is Tired,2025-10-31T14:04:59.170067,scored,0.706,0.4,Faith - Podcast/Interviews
UCjC0fCCIsQHItY6WaAonsTQ,52brittney09,2025-10-31T14:04:59.170067,filtered_subs,,,
UC-cHEs0ENjy2-BqpS81hzNg,Sowing Prosperity by Logan Duvall,2025-10-31T14:04:59.170067,scored,0.385,0.38,Health and Wellness - Documentary
UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,2025-10-31T14:04:59.170067,scored,0.776,0.73,News - Documentary
UCGn7dlcAmH44GqycKa_3ssA,Google Arts & Culture,2025-10-31T14:04:59.170067,scored,0.371,0.4,Art and Culture - Documentary
UCsCWxHukxMUxJABZglzzOdA,Content Machine,2025-10-31T14:04:59.170067,scored,0.518,0.2,Comedy - Shorts
UC5kS0l76kC0xOzMPtOmSFGw,Chess.com,2025-10-31T14:04:59.170067,scored,0.174,0.2,Chess - Podcast/Interviews
UCweKrWj4GIArRNpTWpgX7Qg,MCamericanpresident,2025-10-31T14:04:59.170067,scored,0.676,0.67,History - Documentary
UCYcfR8isBfe45h-KBewVKug,rewboss,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UCMGw-hnrISup0oNNDo3FCRA,Maktoob,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCxNkKjhIPOCFQTgi6lSRWsQ,Best Fact Fair,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC0vn8ISa4LKMunLbzaXLnOQ,GBNews,2025-10-31T14:04:59.170067,scored,0.567,0.3,News - Live Broadcast
UCeGnSjNcwojC5YT_xOb5zlQ,Chinmaya Panda,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCPgLNge0xqQHWM5B5EFH9Cg,The Telegraph,2025-10-31T14:04:59.170067,scored,0.662,0.66,News - Talking-Head Analysis
UCbKLRsBRSYDQwq8yd8C3ZYA,Dropping In Podcast,2025-10-31T14:04:59.170067,scored,0.381,0.3,Personal Development - Podcast/Interviews
UCyUN2glFiQNFG0UfJK_8Nlg,Indic Ideas,2025-10-31T14:04:59.170067,scored,0.53,0.38,Culture - Talking-Head Analysis
UC6o-2R-A2uqGZTJs0h4tVQA,JustSaySteven,2025-10-31T14:04:59.170067,scored,0.388,0.1,Gaming News - Talking-Head Analysis
UCim9TnNKH5yinZm8_L95C-A,Katie Couric,2025-10-31T14:04:59.170067,scored,0.682,0.54,Journalism - Podcast/Interviews
UCL_V76wPXDYkvAG96koxwaQ,People's Court Audit,2025-10-31T14:04:59.170067,scored,0.564,0.54,Legal Rights Awareness - Vlog
UCtfJ-I0kFm2Jlaqgcys9tdQ,Denise c,2025-10-31T14:04:59.170067,filtered_subs,,,
UCNToxykgME2TEqBExxbhYZA,Jaiden Forrest,2025-10-31T14:04:59.170067,scored,0.488,0.3,Spirituality - Talking-Head Analysis
UCTsiZiMomJo6FOyiBaFeaIw,The Institute of Art and Ideas,2025-10-31T14:04:59.170067,scored,0.466,0.3,Philosophy - Podcast/Interviews
UCcN3IuIAR6Fn74FWMQf6lFA,Science ABC,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCL90rpMxSyfz63L0A6y0PKg,CSE Online Reviewer,2025-10-31T14:04:59.170067,scored,0.411,0.32,Education - Educational Tutorials
UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,2025-10-31T14:04:59.170067,scored,0.448,0.4,History - Documentary
UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,2025-10-31T14:04:59.170067,scored,0.673,0.54,News - Live Streaming
UCVSNOxehfALut52NbkfRBaA,Voice of America,2025-10-31T14:04:59.170067,scored,0.614,0.54,News - Documentary
UCeUvAEv5OxZQ6KSNaHrzoRQ,MindScope,2025-10-31T14:04:59.170067,scored,0.382,0.3,Psychology - Educational Tutorials
UCHmq99a0Q5La7UmP0kYbUeQ,zoeunlimited,2025-10-31T14:04:59.170067,scored,0.583,0.3,Marketing - Talking-Head Analysis
UCGrRKrIVFfZuAugDlLCR1EA,The Mind Sculptor,2025-10-31T14:04:59.170067,filtered_subs,,,
UCH4BNI0-FOK2dMXoFtViWHw,Be Smart,2025-10-31T14:04:59.170067,scored,0.403,0.3,Science - Educational Tutorials
UCRRr_xrOm66qaigIbwFLvbQ,Simon Clark,2025-10-31T14:04:59.170067,scored,0.812,0.76,Climate Literacy - Educational Tutorials
UCWOWcJqL16b5ZK0bU-mO20A,Digital Smart Idea,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC5O114-PQNYkurlTg6hekZw,United Nations,2025-10-31T14:04:59.170067,scored,0.662,0.67,Global Issues - Live Coverage
UCsqs2kEdAJjP_1DdIqU09BA,carlsagandotcom,2025-10-31T14:04:59.170067,scored,0.611,0.67,Science - Documentary
UCKUAVy2Kd0vAsu1D89y7ujg,Ayy Lmao,2025-10-31T14:04:59.170067,scored,0.182,0.2,Animation Analysis - Talking-Head Analysis
UChyxYzq0ZAB0iBw-A1l5jFA,The University of Sydney,2025-10-31T14:04:59.170067,scored,0.521,0.38,Education - Documentary
UCpDd9PNiPHb12yyWo2miyog,English Avenue,2025-10-31T14:04:59.170067,scored,0.291,0.2,Language Learning - Educational Tutorials
UCfPhM5P-BJCR8vRSPCdtXoQ,Alliance Defending Freedom,2025-10-31T14:04:59.170067,scored,0.684,0.54,Legal Advocacy - Educational Tutorials
UCNp9DQOeck6pfr_BhFIGTQg,"Live Your Life, Live Your Dream",2025-10-31T14:04:59.170067,scored,0.487,0.3,Language Learning - Educational Tutorials
UCpNMCgkRCL9OU8BGRT4u7YQ,KAY Rated,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCu6lSkIHJMwAWklolaYu61Q,Exam Winner Class 9,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCAxr90xN8A7rpau5F-SVSdw,Easy Drawing SA,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCuUN7w6H1EWfjJcGhR-Q7kw,Common Knowledge,2025-10-31T14:04:59.170067,scored,0.403,0.43,Curiosity - Documentary
UCOo8aKrwtWmlLUEpatJ2nyg,explainitychannel,2025-10-31T14:04:59.170067,filtered_country_DE,,,
UChHsYNuQSmmfca5taKN6qbQ,WAYNEWALLA,2025-10-31T14:04:59.170067,scored,0.466,0.56,Civic Rights - Documentary
UCJjSDX-jUChzOEyok9XYRJQ,Jubilee,2025-10-31T14:04:59.170067,scored,0.639,0.54,Social Issues - Podcast/Interviews
UCQXHTFnQYFTqN0MqmNh9EIA,BBC World Service,2025-10-31T14:04:59.170067,scored,0.643,0.62,Global Stories - Podcast/Interviews
UCl2Arp0wRweZ4la7vVsylng,GIVEMeID,2025-10-31T14:04:59.170067,scored,0.566,0.61,Legal Rights - Documentary
UCoKtB35BqX3rS2b8my3CF2w,Suhani Shah,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UC1DTqUrOB_ZUDrvTxRFxdTw,Kiwa Initiative,2025-10-31T14:04:59.170067,filtered_subs,,,
UCokRH4sM4_FJx9ivwp_Czyw,Joseph Joy,2025-10-31T14:04:59.170067,filtered_subs,,,
UC4Z6QzEeJCCz8BF8ghtvV6w,World Knowledge Forum,2025-10-31T14:04:59.170067,filtered_country_KR,,,
UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,2025-10-31T14:04:59.170067,scored,0.747,0.67,Facts - Documentary
UCsQjb-rPunUq3iGz_TcelJw,Bajaj Finserv Mutual Fund,2025-10-31T14:04:59.170067,scored,0.283,0.3,Financial Education - Educational Tutorials
UC1QaZFDb2Kq0QNCfMrEB8bA,Plantão Urgente ,2025-10-31T14:04:59.170067,filtered_country_BR,,,
UCNzPBf0DNhmwzpEaPHcVDUQ,Learn English  ,2025-10-31T14:04:59.170067,scored,0.281,0.2,Language Learning - Educational Tutorials
UCf0lbH2j2bUBQCQXRduo3aw,A Learning Point,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCZGVqpr0SbjZWTUNv5AOGeg,A Climate Change With Matt Matern,2025-10-31T14:04:59.170067,scored,0.783,0.68,Climate Change - Podcast/Interviews
UC8kzOewX3mWoT_BV5ZmCU2w,Uncensored America,2025-10-31T14:04:59.170067,scored,0.85,0.67,Free Speech - Podcast/Interviews
UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,2025-10-31T14:04:59.170067,skipped_few_videos,,,
UCp38w5n099xkvoqciOaeFag,Taylor Lorenz,2025-10-31T14:04:59.170067,scored,0.766,0.54,Internet Culture - Podcast/Interviews
UCFYx_ojr3E2ooztXHlJUk7g,Jeet Rana GS ,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCRZewpbeWhzzmuAGHk34NTA,UK Viral Cuts,2025-10-31T14:04:59.170067,filtered_subs,,,
UCZIqBGF3mwSPrvHArkD_pwA,The Rebel Kid FP,2025-10-31T14:04:59.170067,scored,0.379,0.3,Fan Edits - Documentary
UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,2025-10-31T14:04:59.170067,scored,0.539,0.4,Business - Documentary
UCzLqOSZPtUKrmSEnlH4LAvw,Drishti IAS,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCIJRVjTSOCliSddc6PbEFmg,King Critical,2025-10-31T14:04:59.170067,scored,0.541,0.4,Trans Identity - Talking-Head Analysis
UCMgapddJymOC6MBOiOqia1A,आचार्य प्रशान्त - Acharya Prashant,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCB89ocAjzKAvqbkC39qHxVw,Shrutimusicschool,2025-10-31T14:04:59.170067,filtered_subs,,,
UCRlICXvO4XR4HMeEB9JjDlA,Thoughty2,2025-10-31T14:04:59.170067,scored,0.466,0.43,Facts and Trivia - Documentary
UCJchgVQ9nvqiTnQGq8G9H1A,Perkolator Press Flipbooks,2025-10-31T14:04:59.170067,scored,0.203,0.1,Art - Educational Tutorials
UCdqCvMm5bvmqzOb04_ZXf4A,A2Z Easy Drawing,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCIYocUCja9Ug_XiYROeb_cw,Amagansett Press,2025-10-31T14:04:59.170067,scored,0.421,0.3,Travel - Vlog
UCKSGmEx5nKZCgjRny-9LaWQ,StudyIQ IAS हिंदी,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCwAdQUuPT6laN-AQR17fe1g,Pranjal Kamra,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCILHNxSc8RjmggJcL4hUlDg,FlowchartKen,2025-10-31T14:04:59.170067,scored,0.568,0.2,Business - Talking-Head Analysis
UCpVm7bg6pXKo1Pr6k5kxG9A,National Geographic,2025-10-31T14:04:59.170067,scored,0.486,0.4,Science and Exploration - Documentary
UCBpticuMzMTSo8hcxZcRWCA,Bree Lenehan,2025-10-31T14:04:59.170067,scored,0.494,0.2,Body Image and Lifestyle - Vlog
UCK8sQmJBp8GCxrOtXWBpyEA,Google,2025-10-31T14:04:59.170067,scored,0.387,0.2,Tech - Educational Tutorials
UC1s9576cQFdQq3QTtTxocmA,Real Crime,2025-10-31T14:04:59.170067,scored,0.34,0.3,True Crime - Documentary
UCUpquzY878NEaZm5bc7m2sQ,Salesforce,2025-10-31T14:04:59.170067,scored,0.291,0.2,Business - Educational Tutorials
UCi-WVnPKnpMudFjIgv02wLQ,Holona Ochs,2025-10-31T14:04:59.170067,filtered_subs,,,
UC-9b7aDP6ZN0coj9-xFnrtw,Astrum,2025-10-31T14:04:59.170067,scored,0.267,0.2,Space Exploration - Documentary
UC33ik7sqz9wSroBB7U19U_Q,SAPHALATA,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCXPwWsvqwU18UKpsZD4bODw,PARMAR SSC,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCkXWisas7nopnXQVgqMwodQ,EU Debates | eudebates.tv,2025-10-31T14:04:59.170067,filtered_country_BE,,,
UCEIopE9riXjoUddwoJpQGbQ,AUCTV,2025-10-31T14:04:59.170067,filtered_country_EG,,,
UC7muJQNjKAQh0n6bZdYVGKQ,SOSCAST w/ Adam Sosnick,2025-10-31T14:04:59.170067,scored,0.552,0.32,Finance - Podcast/Interviews
UCLCS7G_8YXULfDSR5ZqB5fg,Madhuri Desai,2025-10-31T14:04:59.170067,scored,0.4,0.3,Cultural Lifestyle - Vlog
UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,2025-10-31T14:04:59.170067,scored,0.753,0.66,News - Talking-Head Analysis
UCeYda7MUy54yNYJya8txkJA,Museum of Science,2025-10-31T14:04:59.170067,scored,0.449,0.3,Science - Educational Tutorials
UC1S7UEd_5URKTflpmpmRoRA,SccS,2025-10-31T14:04:59.170067,filtered_country_DZ,,,
UCTln5ss6h6L_xNfMeujfPbg,Scripps News,2025-10-31T14:04:59.170067,scored,0.749,0.76,News - Documentary
UCBP_y4Vi31ZECb1I9rOTL0Q,Economic Policy Institute,2025-10-31T14:04:59.170067,filtered_subs,,,
UCO1uvVSUEv7H3m46ZleP-DA,Prove All Things Audits,2025-10-31T14:04:59.170067,scored,0.582,0.43,First Amendment Auditing - Vlog
UCmqfX0S3x0I3uwLkPdpX03w,Star Sports,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCGQiOa51kaSuFr_6OwWAgIg,EcoMastery Project,2025-10-31T14:04:59.170067,filtered_subs,,,
UCS22Kk4GdBqU8bugc7YfIAQ,Society for Academic Freedom and Scholarship,2025-10-31T14:04:59.170067,filtered_subs,,,
UCQbBh9Jn2IjcSPZOiNKJu0g,EconplusDal,2025-10-31T14:04:59.170067,scored,0.486,0.38,Economics - Educational Tutorials
UCGdPm5Aq081vVD7ih9jZf6Q,FactTechz,2025-10-31T14:04:59.170067,filtered_country_IN,,,
UCnwUjPK7dXety-AJ4fNw_RQ,The Paint Explainer,2025-10-31T14:04:59.170067,scored,0.433,0.3,Education - Documentary
UC7R27sAWc_DqOldtI1JcYhQ,South Park Studios,2025-10-31T14:04:59.170067,scored,0.387,0.3,Entertainment - Vlog
UCLeMVDSxYPHrDtbe0zZAnEg,Learn with CA Abhishek,2025-10-31T14:04:59.170067,filtered_subs,,,
