Seed_Channel_Name,Discovered_Channel_Name,Discovered_Niche,Discovered_Subs,Discovered_Country,LLM_Score,Embedding_Score,Status,Tier,Method,Reason,Extra_LLM_Call,Discovered_Channel_ID,Discovered_Channel_URL
Ali Abdaal,Jordan Platten,Entrepreneurship - Educational Tutorials,374000,GB,0.76,0.839,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCsQiYDzi0UtpdDIe7_DpcLw,https://www.youtube.com/@jordanplatten
Ali Abdaal,A Life Engineered,Career Development - Talking-Head Analysis,180000,US,0.56,0.81,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and entrepreneurial strategies, while the Candidate channel is centered on career advancement and workplace success, indicating a mismatch in niche despite both being educational.",True,UCEHFikgnRuLd1HYKTLrae9Q,https://www.youtube.com/@alifeengineered
Ali Abdaal,Alex Profits,Business - Vlog,43700,Unknown,0.4,0.467,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCGi7zRdIfpRReIbae4NwWOg,https://www.youtube.com/@alexprofits
Ali Abdaal,ira,Productivity - Educational Tutorials,39000,Unknown,0.76,0.681,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCJpJYcC4bMpVFMmyTAhbnyg,https://www.youtube.com/@its_iraaa
Ali Abdaal,"easy, actually",Explaining Concepts - Educational Tutorials,1030000,Unknown,0.67,0.849,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and entrepreneurial strategies through educational tutorials, while the Candidate channel emphasizes self-improvement and career tips with a more visual and simplified approach, indicating a format and niche mismatch.",True,UCY6VZZo9MZCyIIozTs0khNA,https://www.youtube.com/@easyactually
Ali Abdaal,Vital Bytes ,Health and Wellness - Educational Tutorials,11000,Unknown,0.67,0.89,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and entrepreneurial strategies, while the Candidate channel emphasizes bite-sized health and mental clarity tips, indicating a mismatch in both format and niche.",True,UCdNYev7eGmCt5-jaX5C3MKg,https://www.youtube.com/@vitalbytes
Ali Abdaal,Thewizardliz,Personal Development - Vlog,8340000,Unknown,0.54,0.779,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC64KwGynvj3hA7T0C9gC5cA,https://www.youtube.com/@thewizardliz
Ali Abdaal,TBN: Full Sermons & Teachings,Christianity - Sermons,208000,US,0.3,0.726,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCIz3m_blG-pogl8twkUtuXA,https://www.youtube.com/@tbnfullsermons
Ali Abdaal,Vanessa Faga,Lifestyle - Vlog,622000,Unknown,0.3,0.489,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCb4l6L58yYFDhQbaFC0fPWQ,https://www.youtube.com/@vanessafaga
Ali Abdaal,Stoicism Legion,Philosophy - Educational Tutorials,94400,Unknown,0.54,0.701,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCXqrzrhsDOPi9cfed03PXkw,https://www.youtube.com/@stoicismlegion
Ali Abdaal,Brianna Roman,Beauty and Lifestyle - Vlog,327000,US,0.2,0.463,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCcEwwzA67WfoS9sAxrCicXw,https://www.youtube.com/@briannawasthere
Ali Abdaal,Crafts Mechanics,Crafts - Educational Tutorials,163000,US,0.3,0.448,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCWOfksy9BKwEK7gndRMJiAA,https://www.youtube.com/@craftsmechanics
Ali Abdaal,Noah Sioly,Self-Improvement - Educational Tutorials,199000,Unknown,0.73,0.861,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCuf-LG2uvha4OGaJMc0mT-Q,https://www.youtube.com/@noahsioo
Ali Abdaal,Success Affection,Motivational Content - Shorts,227000,Unknown,0.56,0.891,COMPETITOR,3,EXTRA_LLM_VALIDATION,"Both channels focus on personal growth and success strategies, using a motivational and educational format that appeals to similar audiences.",True,UCtMaG_Zehf5XU-RLm8xbKdA,https://www.youtube.com/@success_affection
Ali Abdaal,Swara Singh,Lifestyle - Vlog,9570000,Unknown,0.2,0.391,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCH9aPskONv7sraQfL-UDxNQ,https://www.youtube.com/@swara_singh
Ali Abdaal,Dr. Tiffany Shelton,Productivity - Educational Tutorials,29900,US,0.83,0.874,COMPETITOR,1,LLM_SCORE,LLM Score >= 0.8,False,UC3o0-fFDM-P1fU1d_Vr0cXA,https://www.youtube.com/@tiffanyshelton
Ali Abdaal,Christian House,Christianity - Educational Tutorials,668000,US,0.3,0.404,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC0IKO0oaU2sjQNhqSxhEHLA,https://www.youtube.com/@christianhouse
Ali Abdaal,Charlie Puth,Music - Educational Tutorials,23000000,US,0.2,0.316,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCwppdrjsBPAZg5_cUwQjfMQ,https://www.youtube.com/@charlieputh
Ali Abdaal,Vanader,Entrepreneurship - Vlog,298000,US,0.54,0.717,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCBsnrIxRafAMWTujeIsTp1A,https://www.youtube.com/@vanader
Ali Abdaal,iReviews,Tech News - Educational Tutorials,424000,US,0.3,0.347,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCqu881BONQHZfwDQ_Mjrw8A,https://www.youtube.com/@ireviewsvideos
Ali Abdaal,Mulligan Brothers Interviews,Human Interest - Podcast/Interviews,787000,GB,0.54,0.789,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCs0I10G-oIitfWdbhQW_2dQ,https://www.youtube.com/@mulliganbrothersinterviews
Ali Abdaal,Crypto Costa,Cryptocurrency - Educational Tutorials,104000,US,0.3,0.372,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCMlWujx6OI-M_Y01OP7BgSg,https://www.youtube.com/@cryptocosta
Ali Abdaal,Miles Mochizuki,Lifestyle - Vlog,65600,US,0.66,0.87,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and entrepreneurial strategies, while the Candidate channel emphasizes productivity and life organization, indicating a mismatch in both format and niche.",True,UCCkgS02m4kStkJuN6zazQVA,https://www.youtube.com/@milesmochizuki
Ali Abdaal,School of Hard Knocks,Financial Education - Educational Tutorials,1750000,US,0.54,0.798,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCmtBqvOp6xHlecDO0Un9O4w,https://www.youtube.com/@theschoolofhardknocks
Ali Abdaal,Mind Motivation Coaching,Motivation - Music Video,3260000,US,0.4,0.797,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCsNlfrFsaR0ovlnjFLzlGIQ,https://www.youtube.com/@mindmotivationcoaching
Ali Abdaal,Munroe Global,Leadership - Educational Tutorials,1190000,US,0.67,0.708,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.708 < 0.75",False,UCw432EKMGwoxS0-lbZhQz0Q,https://www.youtube.com/@munroeglobal
Ali Abdaal,The Potter’s House of Dallas,Faith - Community Engagement,2950000,US,0.3,0.457,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCjQbTcszB-gRhDByY9WhySw,https://www.youtube.com/@tphdallas
Ali Abdaal,Jillz Guerin,Womanhood - Educational Tutorials,820000,US,0.54,0.621,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCzR9e4gHwY1kOM0nFMcWe0A,https://www.youtube.com/@jillzguerin
Ali Abdaal,Speechify,Productivity - Educational Tutorials,10200,US,0.67,0.531,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.531 < 0.75",False,UCdVAkcFLzG-nAWWASbZb4ZA,https://www.youtube.com/@speechifyapp
Ali Abdaal,TED-Ed,Education - Animated Shorts,22100000,US,0.4,0.428,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCsooa4yRKGN_zEE8iknghZA,https://www.youtube.com/@teded
Ali Abdaal,Victoria Ortega,Lifestyle - Vlog,4130000,Unknown,0.3,0.415,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCb4aFIfcJZY8y2T2MkKD2eg,https://www.youtube.com/@elysian.living
Ali Abdaal,The Swedish Investor,Financial Education - Talking-Head Analysis,1000000,Unknown,0.4,0.623,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCAeAB8ABXGoGMbXuYPmiu2A,https://www.youtube.com/@theswedishinvestor
Ali Abdaal,Dr. Shadé Zahrai,Personal Development - Educational Tutorials,1350000,AU,0.84,0.844,COMPETITOR,1,LLM_SCORE,LLM Score >= 0.8,False,UCqegMHSWfJy1Mp-GCOiu2qA,https://www.youtube.com/@shadezahrai
Ali Abdaal,Marilyn and Sarah,Christianity - Podcast/Interviews,60000,US,0.3,0.515,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC1xwAqd9sKf6pq6cy6nb1Dg,https://www.youtube.com/@marilynhickeyministries
Ali Abdaal,Austin John Plays,Gaming - Educational Tutorials,2490000,US,0.2,0.219,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCIIPl-DSCC0prKxGGnJrdGQ,https://www.youtube.com/@austinjohnplays
Ali Abdaal,DecisionSkills,Decision Making - Educational Tutorials,25900,Unknown,0.54,0.737,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCuT9pU3SFNuGqD5F51uJfIQ,https://www.youtube.com/@decisionskills
Ali Abdaal,Life With Sandra Hart,Aging - Podcast/Interviews,735000,US,0.4,0.765,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCsyeT5Jf3-Ak51Udv1XIjLg,https://www.youtube.com/@lifewithsandrahart
Ali Abdaal,Ü STAMPS,Entrepreneurship - Educational Tutorials,17100,Unknown,0.73,0.75,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCoMkz_7CTgvus-rzwfvUBiA,https://www.youtube.com/@ustamps
Ali Abdaal,Goalcast,Motivation - Documentary,2700000,US,0.54,0.825,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCc4IYtPKkJLSAHHuJx1GiGQ,https://www.youtube.com/@goalcast
Ali Abdaal,Front Row Seat with Ken Coleman,Career Development - Podcast/Interviews,505000,US,0.62,0.862,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and self-improvement through educational tutorials, while the Candidate channel is a podcast centered on career advice and leadership, indicating a format mismatch.",True,UC0tVfiyBpMOQLA3FAanPGJA,https://www.youtube.com/@frontrowseat
Ali Abdaal,Mark Manson,Self-Improvement - Talking-Head Analysis,2870000,US,0.67,0.75,COMPETITOR,3,EXTRA_LLM_VALIDATION,"Both channels focus on personal growth and self-improvement, using an educational format to provide strategies and insights for achieving success and resilience.",True,UC0TnW9acNxqeojxXDMbohcA,https://www.youtube.com/@iammarkmanson
Ali Abdaal,WordToTheWise,Motivation - Documentary,291000,US,0.47,0.706,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCLb_x8TboHIoO0F7uYSl4Ww,https://www.youtube.com/@wordtothewise
Ali Abdaal,SpoonFedStudy,Personal Development - Talking-Head Analysis,237000,US,0.76,0.833,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UC1Co9XZd52hiVrePGZ8qfoQ,https://www.youtube.com/@spoonfedstudy
Ali Abdaal,iggyazaleamusicVEVO,Music - Visualizer,4790000,Unknown,0.1,0.177,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCcdOEjqjiVAnUtEFZIRTlHg,https://www.youtube.com/@iggyazaleavevo
Ali Abdaal,The Linux Experiment,Linux - Educational Tutorials,410000,US,0.3,0.41,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC5UAwBUum7CPN5buc-_N1Fw,https://www.youtube.com/@thelinuxexp
Ali Abdaal,Ruri Ohama,Productivity - Educational Tutorials,1450000,US,0.76,0.795,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCKtiMrNZq0gGbPTnsMu7Bsw,https://www.youtube.com/@ruriohama
Ali Abdaal,Dominating Motivation,Motivation - Talking-Head Analysis,583000,US,0.4,0.842,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCDepXzkz8fxUQsq3W03gqgA,https://www.youtube.com/@dominatingmotivation
Ali Abdaal,Noah Kagan,Entrepreneurship - Educational Tutorials,1180000,US,0.73,0.853,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCF2v8v8te3_u4xhIQ8tGy1g,https://www.youtube.com/@noahkagan
Ali Abdaal,VaynerMedia,Business - Documentary,29300,Unknown,0.43,0.562,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCxZzcEtx-1fGsLgj3lvtsgA,https://www.youtube.com/@vaynermedia
Ali Abdaal,Maddie Borge,Lifestyle - Vlog,1090000,GB,0.54,0.762,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCkfTm3HfC4Fqr5dTPJHc9Fg,https://www.youtube.com/@macerly
Ali Abdaal,NewGen,Entrepreneurship - Documentary,124000,US,0.54,0.731,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCJFnDf5fx7Um76oO7pgp54w,https://www.youtube.com/@newgenytshorts
Ali Abdaal,Motivation Execution,Motivation - Documentary,30100,AU,0.4,0.757,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCGqIU8NRmF-l4mKUBNX3F7w,https://www.youtube.com/@motivationexecution
Ali Abdaal,Grand Canyon University,Education - Educational Tutorials,92400,US,0.4,0.257,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCNlCLbfwsNGySLzPxaL1OxQ,https://www.youtube.com/@gcu
Ali Abdaal,Tatiana James,Entrepreneurship - Educational Tutorials,443000,US,0.67,0.753,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and business strategies, while the Candidate channel emphasizes health and wellness for mothers alongside entrepreneurship, leading to a format mismatch and differing primary niches.",True,UCzMosKVN6ZI5dZs7m0wH7eg,https://www.youtube.com/@tatianajames
Ali Abdaal,Victory Venture,Motivation - Quotes Compilation,717000,Unknown,0.47,0.727,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC2tEjKkqnh_UfMznmRwmeZw,https://www.youtube.com/@victory.venture
Ali Abdaal,Studytea,Productivity - Vlog,84300,Unknown,0.66,0.59,FILTERED,3,EMBEDDING_REJECT,"LLM 0.66 borderline, but Embedding 0.59 < 0.75",False,UCDJoI2YT1Ka4nVAxIrF2uxQ,https://www.youtube.com/@studytea_official
Ali Abdaal,The Alpha Mind,Psychology - Educational Tutorials,538000,Unknown,0.4,0.578,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCybLp8ilBD6IRqzxdi1vkpw,https://www.youtube.com/@thealphamind-z1c
Ali Abdaal,Career Tadka,Career Development - Educational Tutorials,49600,Unknown,0.54,0.39,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCa14HLakVPOXuyaHwWaUq7A,https://www.youtube.com/@careertadkaofficial
Ali Abdaal,The Studio,Tech - Vlog,1010000,US,0.3,0.452,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCG7J20LhUeLl6y_Emi7OJrA,https://www.youtube.com/@thestudio
Ali Abdaal,Rise Above Mediocrity ,Self-Improvement - Educational Tutorials,53500,Unknown,0.67,0.862,COMPETITOR,3,EXTRA_LLM_VALIDATION,"Both channels focus on personal growth and success strategies, with similar educational tutorial formats aimed at motivating and guiding viewers in achieving their goals.",True,UCl06QGNvQMFjzDqyAG1MUpQ,https://www.youtube.com/@riseabovemediocrity8
Ali Abdaal,Stoic Journal,Philosophy - Educational Tutorials,300000,CA,0.62,0.716,FILTERED,3,EMBEDDING_REJECT,"LLM 0.62 borderline, but Embedding 0.716 < 0.75",False,UC0Od76N74LscCptfxvpGk9A,https://www.youtube.com/@realstoicjournal
Ali Abdaal,Aishwarya NIT Rourkela,Education - Educational Tutorials,429000,Unknown,0.54,0.605,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCgkeXJ0beDGPUfbFkv1dDQA,https://www.youtube.com/@aishwaryanitrourkela
Ali Abdaal,Chris Tomshack,Productivity - Educational Tutorials,62700,Unknown,0.73,0.567,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCqlqfqNiml9i-5f0PTJVgxw,https://www.youtube.com/@christomshack
Ali Abdaal,The Chens,Education - Educational Tutorials,115000,US,0.67,0.635,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.635 < 0.75",False,UCsGxLCkpyTG9sD7c-j6IIpw,https://www.youtube.com/@lilystutoring
Ali Abdaal,Foundr ,Entrepreneurship - Educational Tutorials,306000,AU,0.73,0.841,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UChpWgrkJY_i7F6wwI_TOnrg,https://www.youtube.com/@foundr
Ali Abdaal,HappyDownloads,Productivity - Educational Tutorials,1460000,GB,0.67,0.513,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.513 < 0.75",False,UCggKidH56IZIGQ8SppxYn-Q,https://www.youtube.com/@happydownloads
Ali Abdaal,Leila Hormozi,Entrepreneurship - Educational Tutorials,1060000,US,0.76,0.883,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCxCcu9pet4dljrBLf8R5nwA,https://www.youtube.com/@leilahormozi
Ali Abdaal,Inner Peace Look Inside,Music - Relaxation,119000,US,0.2,0.178,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC7HtxPOje1ZqjGsxn_zbLbw,https://www.youtube.com/@peacelookinside
Ali Abdaal,Michael Sealey,Hypnosis - Guided Meditation,2030000,Unknown,0.3,0.388,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC9GoqHypa-SDrGPMyeBkjKw,https://www.youtube.com/@michaelsealey
Ali Abdaal,Mitch Manly,Self-Improvement - Educational Tutorials,926000,CA,0.76,0.916,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCijMvysvaZRsUFSEx17k7Cw,https://www.youtube.com/@masculineman
Ali Abdaal,Sleep Is The Foundation,Sleep Optimization - Educational Tutorials,73500,US,0.3,0.282,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCUJR_p_OYh6NYMMTmF-IGIg,https://www.youtube.com/@sleepisthefoundation
Ali Abdaal,Sourabh NEET,Medical Education - Educational Tutorials,527000,Unknown,0.4,0.436,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCf99X8msqq8EsYIgrwqouFQ,https://www.youtube.com/@sourabhmbbs1118
Ali Abdaal,gabschase,Lifestyle - Shorts,2180000,US,0.2,0.695,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCCSPK-oUAK6gtdV_fSdkdaQ,https://www.youtube.com/@gabschase
Ali Abdaal,monday.com,Productivity - Educational Tutorials,103000,US,0.67,0.702,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.702 < 0.75",False,UCA9UvBiKHly15rN8u_Km3BQ,https://www.youtube.com/@mondaydotcom
Ali Abdaal,ForgeCore,DIY - Educational Tutorials,1540000,US,0.3,0.431,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC9qoB5JgECKwB4y2oYC712w,https://www.youtube.com/@forgecoreco
Ali Abdaal,Harvard Innovation Labs,Entrepreneurship - Documentary,405000,US,0.56,0.775,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and self-improvement tutorials, while the Candidate channel is centered on entrepreneurship and startup advice, indicating a mismatch in both format and niche.",True,UCm_WkN0wg49-eG4SymAQ_4g,https://www.youtube.com/@harvardilab
Ali Abdaal,Actualized.org,Self-Help - Educational Tutorials,1120000,US,0.67,0.749,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.749 < 0.75",False,UCgeicB5AuF3MyyUto0-M5Lw,https://www.youtube.com/@actualizedorg
Ali Abdaal,Beyond Potential,Self-Improvement - Vlog,86300,US,0.66,0.861,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and entrepreneurial strategies, while the Candidate channel emphasizes self-improvement and study techniques, indicating a mismatch in niche despite both being educational.",True,UCCY0cQVmcsBKjjFpVxNlV1A,https://www.youtube.com/@beyondpotential12
Ali Abdaal,Amy Wang,Personal Growth - Talking-Head Analysis,765000,US,0.73,0.888,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCb9fs9s67BXlX7rXVzRf5cQ,https://www.youtube.com/@wamyy5
Ali Abdaal,Mac Hacks ,Tech - Educational Tutorials,29800,US,0.5,0.398,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.5 < 0.55,False,UCDByf7yvGhDj-T_eDBrBRiQ,https://www.youtube.com/@mac_hacks
Ali Abdaal,GROWTH™,Motivation - Documentary,958000,Unknown,0.54,0.883,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCGT_BYcMHygJYqYWZjGx68A,https://www.youtube.com/@connectwithgrowth
Ali Abdaal,Nischa,Financial Education - Educational Tutorials,1920000,GB,0.54,0.746,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCQpPo9BNwezg54N9hMFQp6Q,https://www.youtube.com/@nischa
Ali Abdaal,Tejasvi Rajput,Lifestyle - Vlog,1040000,Unknown,0.2,0.52,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UChL_g9wFFy0SbHqxSW-rzuA,https://www.youtube.com/@tejasvirajput2008
Ali Abdaal,Feel Real Good,Entrepreneurship - Educational Tutorials,166000,US,0.76,0.938,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCOpwnST30vJmriyEe1i1z-g,https://www.youtube.com/@feelrealgood
Ali Abdaal,GrindBuddy,Motivation - Vlog,683000,Unknown,0.54,0.886,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCj-Th1G1WS4WoUPiCLcawrQ,https://www.youtube.com/@grindbuddy
Ali Abdaal,Regain RiOT,Gaming - Vlog,227000,US,0.1,0.287,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCNWzj1w-a3-4PMHJThnXoxw,https://www.youtube.com/@regainriot
Ali Abdaal,Andrew Huberman,Neuroscience - Podcast/Interviews,7200000,US,0.66,0.801,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and self-improvement through educational tutorials, while the Candidate channel is a podcast discussing neuroscience and health, indicating a format and niche mismatch.",True,UC2D2CMWXMOVWx7giW1n3LIg,https://www.youtube.com/@hubermanlab
Ali Abdaal,Better mindset ,Financial Education - Talking-Head Analysis,65500,Unknown,0.54,0.833,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCGrgWhui_7TMvwCZSc2vhZw,https://www.youtube.com/@bettermindset2004
Ali Abdaal,Stephanie Ike Okafor,Christianity - Podcast/Interviews,499000,US,0.3,0.439,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCT37rMpvs7mrpo_UglO2Z7g,https://www.youtube.com/@stephanieikeokafor
Ali Abdaal,Improvement Pill,Self-Improvement - Educational Tutorials,3740000,US,0.73,0.779,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCBIt1VN5j37PVM8LLSuTTlw,https://www.youtube.com/@improvementpill
Ali Abdaal,Brendon Burchard,Personal Development - Podcast/Interviews,1010000,US,0.76,0.892,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCySH3WVP-5d4aJIfn8-WoPA,https://www.youtube.com/@brendonburchard
Ali Abdaal,2 Minute Classroom,Science and Math Education - Educational Tutorials,168000,US,0.4,0.388,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC7izWi_rV1mN_Hg78PAJgoA,https://www.youtube.com/@2mc
Ali Abdaal,Billionaire Shots,Motivation - Inspirational Videos,104000,US,0.66,0.935,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and self-improvement through educational content, while the Candidate channel primarily delivers motivational quotes and inspirational videos, indicating a format mismatch in intent.",True,UCUhmReBGZtCcwLnJB9_bEVQ,https://www.youtube.com/@billionaireshots
Ali Abdaal,MotivationHub,Motivation - Documentary,3570000,CA,0.4,0.633,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCR54lF_dD3f-8srmRqnTwgQ,https://www.youtube.com/@motivationhubofficial
Ali Abdaal,FightMediocrity,Self-Improvement - Documentary,1860000,US,0.67,0.827,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on personal growth and entrepreneurial strategies through educational tutorials, while the Candidate channel specializes in book summaries and personal development insights, indicating a format mismatch and a different focus within the personal development niche.",True,UCXLesGEfmyhxqOjoAqhRwhA,https://www.youtube.com/@fightmediocrity
Ali Abdaal,NewsNation,News - Talking-Head Analysis,2440000,US,0.3,0.329,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCCjG8NtOig0USdrT5D1FpxQ,https://www.youtube.com/@newsnation
Ali Abdaal,Med School Insiders,Premedical Education - Educational Tutorials,1790000,US,0.55,0.434,FILTERED,3,EMBEDDING_REJECT,"LLM 0.55 borderline, but Embedding 0.434 < 0.75",False,UC3VWbWk8qDBiF0741izgpQg,https://www.youtube.com/@medschoolinsiders
Ali Abdaal,Sabah Ali,Personal Development - Educational Tutorials,32600,US,0.54,0.694,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCOBW28f7uAjgltzd0PJQvTQ,https://www.youtube.com/@therealsabahali
Ali Abdaal,Hardware Canucks,Technology - Educational Tutorials,1910000,CA,0.3,0.299,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCTzLRZUgelatKZ4nyIKcAbg,https://www.youtube.com/@hardwarecanucks
Ali Abdaal,Norme,Challenges - Documentary,1240000,AU,0.3,0.687,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCeoNfc08yy2cANszMa4c-AA,https://www.youtube.com/@normee
Ali Abdaal,WAKEUP Student,Study Motivation - Educational Tutorials,16000,Unknown,0.54,0.541,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCkplDA9n8QXpcT_s6P0TTKw,https://www.youtube.com/@wakeupstudent
Ali Abdaal,GOODLAND,Animation - Short Skits,11400000,US,0.3,0.384,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCsvAmubKx86Js7qxjZOol2g,https://www.youtube.com/@goodlandtv
Ali Abdaal,MotiveHouse,Motivation - Talking-Head Analysis,14800,Unknown,0.54,0.901,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCURLsViAKMHySPI8zybWhsA,https://www.youtube.com/@motivehousehq
