Seed_Channel_Name,Discovered_Channel_Name,Discovered_Niche,Discovered_Subs,Discovered_Country,LLM_Score,Embedding_Score,Status,Tier,Method,Reason,Extra_LLM_Call,Discovered_Channel_ID,Discovered_Channel_URL
MagnatesMedia,Jeremy Ethier,Fitness - Educational Tutorials,7370000,CA,0.2,0.24,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCERm5yFZ1SptUEU4wZ2vJvw,https://www.youtube.com/@jeremyethier
MagnatesMedia,Dhar Mann Studios,Inspiration - Storytelling,26200000,US,0.4,0.457,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC_hK9fOxyy_TM8FJGXIyG8Q,https://www.youtube.com/@dharmann
MagnatesMedia,TheOdd1sOut,Art - Educational Tutorials,20600000,US,0.2,0.444,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCo8bcnLyZH8tBIH9V1mLgqQ,https://www.youtube.com/@theodd1sout
MagnatesMedia,Wendigoon,Good Vibes - Vlog,4470000,Unknown,0.38,0.564,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UC3cpN6gcJQqcCM6mxRUo_dA,https://www.youtube.com/@wendigoon
MagnatesMedia,Apple Explained,Tech - Educational Tutorials,1540000,US,0.4,0.538,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCfw2hvuj40AChU7n-N-PRHA,https://www.youtube.com/@appleexplained
MagnatesMedia,How Money Works,Financial Education - Talking-Head Analysis,1550000,US,0.61,0.779,FILTERED,3,EXTRA_LLM_VALIDATION,"The format of 'MagnatesMedia' is 'Documentary' while 'How Money Works' is more aligned with 'Talking-Head Analysis', indicating a critical format mismatch despite some topical relevance.",True,UCkCGANrihzExmu9QiqZpPlQ,https://www.youtube.com/@howmoneyworks
MagnatesMedia,Google DeepMind,AI Research - Educational Tutorials,671000,GB,0.47,0.585,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCP7jMXSY2xbc3KCAE0MHQ-A,https://www.youtube.com/@googledeepmind
MagnatesMedia,Motiversity,Motivation - Compilation Videos,4030000,CA,0.4,0.481,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCAPByrKU5-R1emswVlyH_-g,https://www.youtube.com/@motiversity
MagnatesMedia,Everything Unfiltered,Financial Education - Educational Tutorials,702000,Unknown,0.2,0.415,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCgJIxt_L8TJJIIwM6sIvs7A,https://www.youtube.com/@unfilteredshortsofficial
MagnatesMedia,10g Colin,Social Media Growth - Educational Tutorials,61100,US,0.43,0.609,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCtQZZwTcg7y2fuC5b0UdBfQ,https://www.youtube.com/@10gcolin
MagnatesMedia,Denitslava Makeup,Beauty - Educational Tutorials,8170000,US,0.2,0.461,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCXoY0ZeHZBe0p-ByCiYP_XQ,https://www.youtube.com/@denitslavamakeup
MagnatesMedia,ColdFusion,Technology History - Documentary,5110000,AU,0.76,0.853,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UC4QZ_LsYcvcq7qOsOhpAX4A,https://www.youtube.com/@coldfusion
MagnatesMedia,Doug DeMuro,Automotive - Talking-Head Analysis,5020000,US,0.3,0.348,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCsqjHFMB_JYTaEnf_vmTNqg,https://www.youtube.com/@dougdemuro
MagnatesMedia,Tina Huang,AI and Tech Careers - Educational Tutorials,1040000,US,0.47,0.703,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC2UXDak6o7rBm23k3Vv5dww,https://www.youtube.com/@tinahuang1
MagnatesMedia,Simplilearn,Digital Skills - Educational Tutorials,5610000,US,0.43,0.535,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCsvqVGtbbyHaMoevxPAq9Fg,https://www.youtube.com/@simplilearnofficial
MagnatesMedia,Our Future,Business - Educational Tutorials,585000,US,0.68,0.863,FILTERED,3,EXTRA_LLM_VALIDATION,"The formats differ significantly, with 'MagnatesMedia' focusing on 'Documentary' content while 'Our Future' provides 'Educational Tutorials', despite both being in the 'Business' niche.",True,UC2htIc3-njRI5BKTJ2QqNfA,https://www.youtube.com/@ourfuture
MagnatesMedia,How History Works,Business - Documentary,234000,US,0.87,0.889,COMPETITOR,1,LLM_SCORE,LLM Score >= 0.8,False,UCb9mpGh9PQjFXOG_irzrFoA,https://www.youtube.com/@howhistoryworks
MagnatesMedia,Daizy Aizy Vlogs,Beauty - Vlog,5050000,Unknown,0.1,0.41,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCiyLsTsGwf0FB_P9rQZmJeA,https://www.youtube.com/@daizyaizyvlogs8325
MagnatesMedia,Patrick Dang,Entrepreneurship - Educational Tutorials,334000,US,0.67,0.84,FILTERED,3,EXTRA_LLM_VALIDATION,"The formats are different, with 'MagnatesMedia' focusing on 'Documentary' and 'Patrick Dang' on 'Educational Tutorials', despite both being in related business niches.",True,UCLOzkJ9W9fntCGyYfUwMPew,https://www.youtube.com/@patrickdang
MagnatesMedia,ElevenLabs,AI Tools - Educational Tutorials,91800,Unknown,0.43,0.532,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UC-ew9TfeD887qUSiWWAAj1w,https://www.youtube.com/@elevenlabsio
MagnatesMedia,MarketMinds Titans,Financial Education - Educational Tutorials,36200,Unknown,0.54,0.566,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCrjT_1ZWFbUPy79U6gE_mXg,https://www.youtube.com/@marketmindstitans
MagnatesMedia,Ashton Hall,Entrepreneurship - Vlog,4370000,US,0.43,0.598,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCq9DI1Mv2m-bCNL3tsTYRaw,https://www.youtube.com/@ashtonhallofficial
MagnatesMedia,Baby Court,Family Dynamics - Documentary,24900,US,0.32,0.546,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.32 < 0.55,False,UCxgDYBYKlyrg5GRWyP1z5Ng,https://www.youtube.com/@babycourtjudgeebony
MagnatesMedia,BigAReact,Entertainment - Reaction Videos,1440000,US,0.2,0.453,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCIY91OB0zCGOvS3JdnCSL2w,https://www.youtube.com/@bigareact
MagnatesMedia,Motivation Ark,Motivation - Compilations,1680000,US,0.4,0.515,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC9vLdyHatOhRrCwQXq3HmQQ,https://www.youtube.com/@motivationark
MagnatesMedia,selfhelpsonya,Personal Development - Educational Tutorials,361000,Unknown,0.3,0.421,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCL2VaEu0Z-s32DDBfG_FCYA,https://www.youtube.com/@selfhelpsonya
MagnatesMedia,CBC Kids,Kids Entertainment - Animated Shows,532000,CA,0.2,0.279,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCWCOoCApFUtccYENOYeL1uw,https://www.youtube.com/@cbckids
MagnatesMedia,Jessica Roderick,Travel - Vlog,1360000,US,0.2,0.376,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC2oR2eUmfus7W2hFWJaw77w,https://www.youtube.com/@jessica_roderick
MagnatesMedia,Motivation Express,Social Issues - Shorts,12100,Unknown,0.36,0.378,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.36 < 0.55,False,UCG2pQHH8jcz9PTo4K6syJgg,https://www.youtube.com/@motivationexpress987
MagnatesMedia,History Meets Finance,History - Documentary,110000,CA,0.76,0.72,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCY2O8IpHZgLLG-fXHhX6aLw,https://www.youtube.com/@historyxfinance
MagnatesMedia,LKLogic,Education - Educational Tutorials,3150000,Unknown,0.32,0.463,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.32 < 0.55,False,UCPkctgt1mTeJWTGj4tq4dPQ,https://www.youtube.com/@lklogic
MagnatesMedia,Kenji Explains,Business - Educational Tutorials,835000,GB,0.43,0.462,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCkHdBeQ4DuvBXTahMYZVlMA,https://www.youtube.com/@kenjiexplains
MagnatesMedia,The Minimalists,Lifestyle - Podcast/Interviews,614000,US,0.3,0.444,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCkbFiBwMYMXAqifXF4xo5Uw,https://www.youtube.com/@theminimalists
MagnatesMedia,Timcast,Politics - Talking-Head Analysis,1880000,US,0.3,0.487,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCe02lGcO-ahAURWuxAJnjdA,https://www.youtube.com/@timcastnews
MagnatesMedia,My Old Car,Automotive - Vlog,108000,US,0.2,0.399,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCWnNmP37tfNhXHSIc-F34Mg,https://www.youtube.com/@myoldcar
MagnatesMedia,Graham Stephan,Financial Education - Talking-Head Analysis,5120000,US,0.67,0.73,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.73 < 0.75",False,UCV6KDgJskWaEckne5aPA0aQ,https://www.youtube.com/@grahamstephan
MagnatesMedia,Long Term Mindset,Financial Education - Educational Tutorials,233000,US,0.54,0.571,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCs60_Z83HU76uygzHRQl0kA,https://www.youtube.com/@brianferoldiyt
MagnatesMedia,CNBC,Business - Documentary,4060000,Unknown,0.76,0.867,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCvJJ_dzjViJCoLf5uKUTwoA,https://www.youtube.com/@cnbc
MagnatesMedia,Dylan Jardon,Lifestyle - Vlog,682000,US,0.3,0.532,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UClQ_7cx4yVLeNrOpaHdC7Zg,https://www.youtube.com/@dylanjardon
MagnatesMedia,Two Teachers,Business - Educational Tutorials,41000,GB,0.54,0.708,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCnVHZKYx1vWVnhRjJqJbNdQ,https://www.youtube.com/@twoteachers
MagnatesMedia,TheAutoBharat,Automotive - Documentary,1390000,Unknown,0.4,0.387,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCVx649mmSgZ1FSOFceN9yBw,https://www.youtube.com/@theautobharat
MagnatesMedia,The Jimmy Dore Show,Political Commentary - Talking-Head Analysis,1680000,US,0.3,0.446,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC3M7l8ved_rYQ45AVzS0RGA,https://www.youtube.com/@thejimmydoreshow
MagnatesMedia,Silicon Valley Historical Association,Technology History - Documentary,72400,US,0.76,0.687,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCMIUCjJ3Ca84cf3iA1P9UhQ,https://www.youtube.com/@scvha
MagnatesMedia,Brett Malinowski,Entrepreneurship - Talking-Head Analysis,518000,US,0.73,0.854,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCsg20ERGZt9eHVZRXROJSqg,https://www.youtube.com/@thebrettway
MagnatesMedia,Business Motiversity,Business Motivation - Documentary,416000,CA,0.54,0.67,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCSRQ9pHE6CFqEib7rMmvgNw,https://www.youtube.com/@businessmotiversity
MagnatesMedia,BRIGHT SIDE,Knowledge - Documentary,44700000,Unknown,0.4,0.446,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC4rlAVgAK0SGk-yTfe48Qpw,https://www.youtube.com/@brightsideofficial
MagnatesMedia,GaryVee,Entrepreneurship - Vlog,4720000,US,0.67,0.792,FILTERED,3,EXTRA_LLM_VALIDATION,"The formats differ significantly, with MagnatesMedia focusing on documentaries while GaryVee primarily produces vlogs, despite both being in related business niches.",True,UCctXZhXmG-kf3tlIXgVZUlw,https://www.youtube.com/@garyvee
MagnatesMedia,Wes Roth,Artificial Intelligence - Educational Tutorials,299000,US,0.43,0.588,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCqcbQf6yw5KzRoDDcZ_wBSw,https://www.youtube.com/@wesroth
MagnatesMedia,Yahoo Finance,Financial Education - Podcast/Interviews,1450000,US,0.54,0.598,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCEAZeUIeJs0IjQiqTCdVSIg,https://www.youtube.com/@yahoofinance
MagnatesMedia,Andrew,Creativity - Educational Tutorials,248000,Unknown,0.54,0.685,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UChp9CTuvR1yfh_qLnvxm8cA,https://www.youtube.com/@andrewpaul1
MagnatesMedia,Official W5,Investigative Journalism - Documentary,293000,CA,0.4,0.409,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCPTDmZEOrQKHT-6AM7aTTTA,https://www.youtube.com/@officialw5
MagnatesMedia,Patriot Echo,Politics - Talking-Head Analysis,104000,US,0.38,0.675,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCZFVl3whflh35n36xm8eXpw,https://www.youtube.com/@patriotecho
MagnatesMedia,PETFLIX,Animals - Vlog,610000,GB,0.2,0.295,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCl3TER6AOCiKDFs_8FECinA,https://www.youtube.com/@pet_flix
MagnatesMedia,Chizeled,Gaming - Talking-Head Analysis,637000,CA,0.1,0.356,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCNDM34DrGtb3SzJEG4fSXvg,https://www.youtube.com/@chizeled
MagnatesMedia,CBC News,News - Documentary,4420000,CA,0.43,0.414,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCuFFtHWoLl5fauMMD5Ww2jA,https://www.youtube.com/@cbcnews
MagnatesMedia,FRONTLINE PBS | Official,Investigative Journalism - Documentary,3210000,US,0.54,0.579,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC3ScyryU9Oy9Wse3a8OAmYQ,https://www.youtube.com/@frontline
MagnatesMedia,Inspire Greatness,Self-Improvement - Talking-Head Analysis,143000,Unknown,0.54,0.674,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCAigp2nt4ZqzSH10J1u_Snw,https://www.youtube.com/@inspiregreatness
MagnatesMedia,Jake Tran,Geopolitics - Documentary,1860000,US,0.67,0.819,FILTERED,3,EXTRA_LLM_VALIDATION,"While both channels use a documentary format, MagnatesMedia focuses on business topics while Jake Tran centers on geopolitics, which are different niches.",True,UCoOjH8D2XAgjzQlneM2W0EQ,https://www.youtube.com/@jaketran
MagnatesMedia,Infraction - No Copyright Music,Music - Educational Tutorials,633000,US,0.2,0.324,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCkRrhwhJ2Ia_ZlkTQ4XFWJA,https://www.youtube.com/@infraction
MagnatesMedia,Dividend Talks,Financial Education - Talking-Head Analysis,115000,Unknown,0.47,0.548,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UClLyc3C2K3C-RAh7eEJAwyg,https://www.youtube.com/@dividendtalks
MagnatesMedia,CBS LA,News - Streaming News Coverage,1130000,Unknown,0.2,0.377,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCkH1uDkyuO9sVjSqdqBygOg,https://www.youtube.com/@cbsla
MagnatesMedia,sitil imoet🥺,Beauty - Vlog,963000,Unknown,0.1,0.49,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCrO8fpg1z3QKyaD4kirjihQ,https://www.youtube.com/@sitil_imoet
MagnatesMedia,The Financial Controller,Financial Education - Talking-Head Analysis,304000,US,0.54,0.572,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC_nhE8RYGlOzdwckSY0pLjA,https://www.youtube.com/@thefinancialcontroller
MagnatesMedia,Vicky Zhao [BEEAMP],Entrepreneurship - Educational Tutorials,286000,CA,0.47,0.655,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC1CXs5dtO8_Zrsm-48saJfg,https://www.youtube.com/@vickyzhaobeeamp
MagnatesMedia,Artcoaster,Art - Vlog,2000000,GB,0.2,0.31,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCoo2k7__mB4Wwk4HbJ0SwTw,https://www.youtube.com/@artcoaster.
MagnatesMedia,karenxcheng,Creative Arts - Educational Tutorials,1070000,Unknown,0.43,0.509,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UC0nBp9LDpQMXEvYtvIsTV1w,https://www.youtube.com/@karenxcheng
MagnatesMedia,akashsingh_0963,Lifestyle - Vlog,393000,Unknown,0.1,0.399,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCCckMROwkcA0QXZ9-EFgOLw,https://www.youtube.com/@akashsingh_0963
MagnatesMedia,Byrd Wadhams,Sewing - Educational Tutorials,15100,US,0.1,0.296,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UC43y1NOiVLbhSv07U1ber2A,https://www.youtube.com/@yogabyrdsews
MagnatesMedia,FASHIONPHILE Collective,Luxury Fashion - Vlog,360000,GB,0.3,0.413,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCUGPEKFkv_FeT8UF9NgtM-Q,https://www.youtube.com/@fashionphilecollective
MagnatesMedia,Visionary,Entrepreneurship - Podcast/Interviews,255000,US,0.54,0.702,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC_8gQrYCIf9aG_9N4_T5fzg,https://www.youtube.com/@visionary_channel
MagnatesMedia,Netflix,Entertainment - Documentary,32000000,US,0.4,0.551,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCWOA1ZGywLbqmigxE4Qlvuw,https://www.youtube.com/@netflix
MagnatesMedia,Eureka Travel Explorer,Travel - Documentary,105000,AU,0.3,0.436,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCg327hfa0fw865I3pjRfKsA,https://www.youtube.com/@eurekatravelexplorer-iv3iv
MagnatesMedia,Paul E.T.,Film Analysis - Documentary,394000,AU,0.54,0.528,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC6me-RzbQFQ-kRyr6BlGZWg,https://www.youtube.com/@paul_et
MagnatesMedia,Hook,Business Case Studies - Documentary,811000,CA,0.85,0.881,COMPETITOR,1,LLM_SCORE,LLM Score >= 0.8,False,UCyuJ7UCj99gsAStjVLh3-bw,https://www.youtube.com/@hook
MagnatesMedia,Branding with K 🎀,Marketing - Talking-Head Analysis,20700,Unknown,0.54,0.764,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCJR7qc8YedaCpl_uyTxiiOQ,https://www.youtube.com/@branding.with.k
MagnatesMedia,Nate Herk | AI Automation,Business Automation - Educational Tutorials,423000,Unknown,0.54,0.795,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC2ojq-nuP8ceeHqiroeKhBA,https://www.youtube.com/@nateherk
MagnatesMedia,Moneyprincipals,Entrepreneurship - Educational Tutorials,74600,Unknown,0.63,0.796,FILTERED,3,EXTRA_LLM_VALIDATION,"The formats are different, with 'MagnatesMedia' focusing on 'Documentary' while 'Moneyprincipals' provides 'Educational Tutorials', despite both being in related business niches.",True,UCvgXnd8p_An2WKbaKtPtSFA,https://www.youtube.com/@moneyprincipals
MagnatesMedia,Chickanic,Small Engine Repair - Educational Tutorials,774000,US,0.2,0.378,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC-tQIeakd3uaiAAwjYHSy9Q,https://www.youtube.com/@chickanic
MagnatesMedia,Priyanshu The Rax,Truth-Seeking - Documentary,63200,Unknown,0.67,0.758,FILTERED,3,EXTRA_LLM_VALIDATION,"While both channels use a documentary format, the niche of 'Truth-Seeking' is broader and less focused than 'Business', leading to a mismatch in viewer intent.",True,UCIpUt1bCKDht8rkQoc9mbVg,https://www.youtube.com/@priyanshurax
MagnatesMedia,Tiff In Tech,Technology - Podcast/Interviews,568000,US,0.47,0.662,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC4MZ7zUHb5eAxU75Dc_nqdQ,https://www.youtube.com/@tiffintech
MagnatesMedia,Times Radio,Geopolitics - Podcast/Interviews,1570000,GB,0.38,0.542,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCTjDhFuGXlhx9Us0gq0VK2w,https://www.youtube.com/@listentotimesradio
MagnatesMedia,Elliot Grafton,Nature and Adventure - Documentary,67400,AU,0.3,0.462,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCeIn584P4Sn7Fxu9iqC2caw,https://www.youtube.com/@elliotgrafton
MagnatesMedia,Juanderful AI,Artificial Intelligence - Educational Tutorials,18000,Unknown,0.38,0.632,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCacnm3tlTfyEwD1ynAK7gaQ,https://www.youtube.com/@juanderful-ai
MagnatesMedia,How It Happened,Business - Documentary,50800,GB,0.73,0.856,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCWIh8oCINUfP6JSDurR4Kcw,https://www.youtube.com/@howithappened
MagnatesMedia,Luther Maddy - Helping Humans Learn,Business - Educational Tutorials,10900,US,0.54,0.524,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCZi62rnxEukk_WLHDEq8SyA,https://www.youtube.com/@luthermaddy1229
MagnatesMedia,Skill Leap AI,AI Tools - Educational Tutorials,306000,US,0.54,0.787,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCwSozl89jl2zUDzQ4jGJD3g,https://www.youtube.com/@skillleapai
MagnatesMedia,CNBC Television,Business - Talking-Head Analysis,3270000,US,0.54,0.771,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCrp_UI8XtuYfpiqluWLD7Lw,https://www.youtube.com/@cnbctelevision
MagnatesMedia,Big Company,Business - Documentary,426000,US,0.76,0.908,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UC6i4-GuVpkcR_1UbgfldM_g,https://www.youtube.com/@bigcompanyyt
MagnatesMedia,The Futur,Entrepreneurship - Educational Tutorials,2730000,US,0.62,0.77,FILTERED,3,EXTRA_LLM_VALIDATION,"The formats are different, with MagnatesMedia focusing on documentaries while The Futur provides educational tutorials, despite both being in related business niches.",True,UC-b3c7kxa5vU-bnmaROgvog,https://www.youtube.com/@thefutur
MagnatesMedia,Flickthrough,Business - Documentary,13200,Unknown,0.76,0.891,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UC7ctHptBKjp6Bnmv38DO3Fg,https://www.youtube.com/@flickthroughdotin
MagnatesMedia,Hank Green,Science - Talking-Head Analysis,2680000,US,0.54,0.622,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCOT2iLov0V7Re7ku_3UBtcQ,https://www.youtube.com/@hankschannel
MagnatesMedia,Nas Daily,Entrepreneurship - Documentary,14000000,US,0.67,0.761,FILTERED,3,EXTRA_LLM_VALIDATION,"While both channels focus on similar topics related to business and entrepreneurship, the primary format of 'Nas Daily' is more aligned with short, engaging storytelling rather than traditional documentaries, leading to a format mismatch.",True,UCJsUvAqDzczYv2UpFmu4PcA,https://www.youtube.com/@nasdaily
MagnatesMedia,Kavi Jegan ( கவி ஜெகன் ),Motherhood - Educational Tutorials,5660000,Unknown,0.2,0.338,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCkgsDj75jCN2q03t-zok5AQ,https://www.youtube.com/@kavii_j
MagnatesMedia,Adriel Hsu,Real Estate - Educational Tutorials,14600,Unknown,0.38,0.418,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCtcbQYgVWgQ6-Upl86Q7ACQ,https://www.youtube.com/@adrielhsu
MagnatesMedia,The Plain Bagel,Financial Education - Educational Tutorials,1100000,CA,0.54,0.677,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCFCEuCsyWP0YkP3CZ3Mr01Q,https://www.youtube.com/@theplainbagel
MagnatesMedia,TheAnimeMen,Anime - Vlog,4600000,Unknown,0.1,0.301,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCIn1EsSr4rgSznqrKtteQgA,https://www.youtube.com/@theanimemen
MagnatesMedia,Business Insider,Business - Documentary,10200000,US,0.76,0.805,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCcyq283he07B7_KUX07mmtA,https://www.youtube.com/@businessinsider
MagnatesMedia,Harvard Business School,Business - Educational Tutorials,753000,US,0.67,0.795,FILTERED,3,EXTRA_LLM_VALIDATION,"The formats differ significantly, with 'MagnatesMedia' focusing on 'Documentary' content while 'Harvard Business School' provides 'Educational Tutorials', despite both being in the 'Business' niche.",True,UCk8n46m74K5XWfdeBzOXDfA,https://www.youtube.com/@harvardhbs
MagnatesMedia,WatchMojo.com,Pop Culture - Top 10 Lists,25900000,CA,0.2,0.406,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCaWd5_7JhbQBe4dknZhsHJg,https://www.youtube.com/@watchmojo
MagnatesMedia,William H Baker,Filmmaking - Educational Tutorials,384000,Unknown,0.3,0.402,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCAYsy_6_VBLiXkTGYIO2pdg,https://www.youtube.com/@williamhbaker
MagnatesMedia,MrBeast 2,Food - Vlog,53400000,US,0.2,0.472,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC4-79UOlP48-QNGgCko5p2g,https://www.youtube.com/@mrbeast2
MagnatesMedia,Professor Guru Brar,Financial Education - Documentary,3020000,Unknown,0.54,0.758,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCPQLGa39GoHFM1xByina4oA,https://www.youtube.com/@professorgurubrar
MagnatesMedia,Youth Pastor Ryan,Comedy - Sketches,1030000,US,0.47,0.796,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCXxCruD2b-S0P2k9D-wqKZQ,https://www.youtube.com/@youthpastorryan
MagnatesMedia,Startup Updates Daily,Entrepreneurship - Educational Tutorials,14300,Unknown,0.54,0.773,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCzHzh9HghTbydAckHVdeqGQ,https://www.youtube.com/@startupupdatesdaily
MagnatesMedia,Moggerly,Talent Showcase - Documentary,2970000,US,0.4,0.468,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC0RT9m-SYlWAinfgCtnd3Yg,https://www.youtube.com/@moggerly
