Seed_Channel_Name,Seed_Channel_ID,Seed_Niche,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Video_Count,Discovered_Niche,Discovered_Country,LLM_Score,Embedding_Score,Discovered_Channel_Description,Discovered_Keywords,Seed_Keywords,Level,Timestamp
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Gohar Khan,UCPk2s5c4R_d-EUUNvFFODoA,https://www.youtube.com/@goharsguide,7160000,698,College Survival - Educational Tutorials,Unknown,0.32,0.467,"An MIT grad helping you survive college and life!

Hi! My name is Gohar Khan, and I graduated from MIT with a BSc in Computer Science, Economics, and Data Science, as well as in Business Analytics. On this channel, you can find my best study tips, college application advice, and life hacks.

Feel free to DM me on Instagram if you have any questions!
","lower medical bills, overdraft fees, boost credit score, financial tips, money management, budgeting for students, study tips, how to study, college advice, study essentials, how to ace essays, presentation tips, job interview tips, first job advice, career paths after college, how to build a resume, networking tips, productivity tips, time management, how to parallel park, study routines, college organization, no code app development, language learning tools, best study apps, notion templates, tech for students","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:48:28.225622
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Shawn Ryan Show,UCkoujZQZatbqy4KGcgjpVxQ,https://www.youtube.com/@shawnryanshow,5140000,1843,Veterans Advocacy - Podcast/Interviews,US,0.43,0.614,"Welcome to The Shawn Ryan Show

I'm Shawn Ryan, a former Navy SEAL, a former CIA Contractor, Special Operations Outreach for Veterans Advocacy Services, CNBC Contributor and owner of Vigilance Elite.

If there is one thing you can come to expect on this channel, it is pure honesty.  My main goal here at Vigilance Elite Productions is to give you a little knowledge, with a cool twist of entertainment.  Here you will find everything from War Stories to Self Help videos, funny product reviews  dealing with social anxiety, instructional videos to crowdfunding for those in need.  I've showcased new businesses, personalities, combat veterans, and their products, giving them a tremendous amount of exposure in hopes of helping on the road to success.  I'll talk about my failures and struggles to my proudest moments and my successes.

Welcome to the channel and enjoy.

Follow me on Social Media 
@shawnryanshow

Cheers,

Shawn Ryan
","january 6th news, political analysis, current events, trump news, political interviews, jeffrey epstein news, conspiracy theories, true crime stories, ouija board experiences, horror stories, military technology, ai in military, defense innovations, military interviews, veteran stories, business of religion, cultural analysis, society and culture, current cultural issues, celebrity interviews, ai technology news, ai advancements, future of ai, ai in defense, autonomous systems","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:48:43.176279
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Think Media,UCGxjDWAN1KwrkXYVi8CXtjQ,https://www.youtube.com/@thinkmediatv,3360000,2809,Creator Economy - Educational Tutorials,US,0.54,0.585,"Jumpstart your YouTube channel! 👇

Think Media is a team of content creators committed to bringing you weekly conversations around building your YouTube channel, personal brand, and business with online video. Over the last 10 years, we've created and refined the #1 YouTube Strategy Course in the world - Video Ranking Academy. 

Our mission is to help ONE MILLION purpose-driven people go full-time doing what they love and making an impact through the power of video. 

Work with us 🤝
","youtube growth, how to grow on youtube, increase youtube views, youtube channel tips, youtube for beginners, monetize youtube channel, video ideas, how to make videos, video editing tips, create engaging content, content creation process, video production tips, video marketing strategies, promote youtube videos, youtube marketing tips, increase video engagement, video seo tips, best microphones, camera settings for youtube, video equipment guide, audio improvement tips, best cameras for youtube, productivity tips, avoid creator burnout, time management for creators, stay consistent on youtube, content planning tips","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:48:54.913073
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Kaikai˃ 𖥦 ˂,UCdWI5ukfVTqin52ZHxctWEw,https://www.youtube.com/@x.kaiden,56700,55,Anime and K-Dramas - Vlog,Unknown,0.1,0.402,"I HATE SCHOOL SO MUCH 😭💔








100✅
1k✅
2k✅
3k✅
4k✅
5k✅
6k✅
7k✅
8k✅
9k✅
10k✅
11k✅
12k✅
13k✅
14k✅
15k✅
16k✅
17k✅
18k✅
19k✅
20k✅
21k✅
22k✅
23k✅
24k✅
25k✅
26k✅
27k✅
28k✅
30k✅
40k✅
50k✅
60k❌
70k❌
80k❌
90k❌
100k❤



I change my oc a lot 😝! 
⚊⚊⚊⚊⚊⚊⚊⚊⚊


I don't make tutorials!
⚊⚊⚊⚊⚊⚊⚊⚊


⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊
 my idols: otoma emokidasf devilbona Ella Zen Zander Evan >3< stella nikki vally sora adam  my biggest idol...? (he is a racist) 

⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊
I speak Russian english Germany and a little bit Korean I wanna learn more about languages (because?) it's cool 🤓☝! and I hate to learn for math because I'm so dumb-


( I'm a girl in real btw I know it's cring because I have a boy oc) 🤦‍♀️ dont wonder ok?

⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊
 I really love animes  fav anime: NARUTO!!!!!!!!!!!!! (՞- -՞)ᶻᶻᶻ and I love kdramas and film series my fav kdrama is true beauty 


my fav platform: tiktok 
And I love cats.. 














random things about me? 


birthday: 1,11 🎉🎂





see ya ദ്ദി(๑>؂•̀๑)","gacha life memes, gacha life trends, gacha life edits, gacha life stories, gacha life characters, tiktok memes, tiktok challenges, tiktok edits, tiktok trends, tiktok compilations, gacha community, gacha creators, gacha animations, gacha life videos, gacha life creators, meme edits, funny meme videos, meme compilations, meme trends, meme challenges, emotional gacha stories, gacha life drama, gacha life relationships, gacha life feelings, gacha life narratives","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:49:09.288331
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Learn With Shopify,UC7geKfz2-IH0rsgRBtHTm0g,https://www.youtube.com/@learnwithshopify,817000,1273,Entrepreneurship - Educational Tutorials,CA,0.54,0.768,"We empower aspiring and current entrepreneurs worldwide by simplifying the often-complex world of online business. If you're ready to cut through the noise and get actionable, up-to-date strategies for launching and scaling your ecommerce venture, you've come to the right place.

Learn business ideas, trending products, starting specific businesses, AI-powered marketing, AI tools, finance, operations, branding, and growth strategies, all taught through in-depth long format videos and engaging YouTube Shorts.

Just like successful entrepreneurs prioritize continuous learning, we're here to be your trusted partner in navigating the ever-evolving ecommerce ecosystem. Subscribe to Learn with Shopify and let's build your thriving online business together in 2025!

#Shopify #LearnWithShopify #ecommerce #OnlineBusiness #StartAnOnlineStore #ShopifyTips #AIToolsForBusiness #ShortsForBusiness #DigitalMarketing #Entrepreneurship #SmallBusinessTips 
","how to use ai, ai tools 2025, ai for business, ai content creation, perplexity ai tutorial, chatgpt tips, build a shopify store, how to sell online, facebook marketplace tips, make money online, online business ideas, shopify for beginners, facebook ads tutorial, drive sales online, marketing strategies 2025, how to market products, social media marketing, how to make money, money making tips, productivity hacks, side hustle ideas, time management tips, youtube growth tips, how to start a youtube channel, content creation tips, faceless youtube business, monetize content","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:49:22.293323
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Chandamama Food Recipes,UC7l68E2pMm6kd5ctBUDgvJQ,https://www.youtube.com/@chandamamafoodrecipes,26400,785,Family Life - Vlog,Unknown,0.1,0.345,Hello all...... Welcome come to Chandamama Food Recipes 🍗 🍜,"family holiday, family trip, family celebrations, family time, family fun, kids rhymes, children's stories, fun activities for kids, kids learning, educational videos for kids, home gardening, gardening tips, plant care, gardening ideas, outdoor gardening, event celebrations, party ideas, festival celebrations, special occasions, celebration planning, daily vlogs, lifestyle videos, family lifestyle, vacation vlogs, personal vlogs","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:49:36.219965
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Andrew Fraser,UCyVNApi-6Mf5U8We98GB7JA,https://www.youtube.com/@andrew_fraser,390000,115,Food and Travel - Documentary,US,0.3,0.516,"Docuvlogs exploring extraordinary food, off-beat travel, and unique cultures.

Contact: andrewfraser@lighthouseagents.com
","street food, food market, cultural cuisine, exotic foods, local delicacies, food documentary, travel documentary, adventure travel, cultural exploration, undercover documentary, real life stories, dangerous jobs, survival skills, extreme survival, wildlife survival, risking life for food, pollution documentary, toxic waste, environmental crisis, sustainable living, plastic pollution, wildlife documentary, animal behavior, endangered species, animal survival, wildlife conservation","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:49:50.050937
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Anthropic,UCrDwWp7EBBv4NwvScIpBDOA,https://www.youtube.com/@anthropic-ai,300000,134,AI Safety - Educational Tutorials,Unknown,0.47,0.804,"We’re an AI safety and research company. Talk to our AI assistant Claude on claude.com. Download Claude on desktop, iOS, or Android. 

We believe AI will have a vast impact on the world. Anthropic is dedicated to building systems that people can rely on and generating research about the opportunities and risks of AI.

","ai in finance, ai tools for business, how to use ai, ai coding assistant, ai for healthcare, ai productivity tools, financial technology, fintech solutions, ai in banking, investment strategies, financial services trends, how to invest, automation tools, productivity apps, how to automate tasks, time management tools, boost productivity, work smarter, ai in healthcare, drug discovery technology, life sciences innovation, healthcare ai solutions, biotech advancements, business growth strategies, scaling business, how to grow a startup, business partnerships, enterprise solutions","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:50:03.642028
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,This Is History,UCcJyQ5dihoKAKwk2aRi-CQw,https://www.youtube.com/@this_is_history,244000,28,History - Documentary,GB,0.4,0.317,"History documentaries.
","history of germany, history of spain, history of ireland, history of japan, history of russia, history of england, history of paris, history of new york, history of mexico, history of scotland, history of australia, history of the middle east, history of the french empire, history of the portuguese empire, history of the real first world war, history of new zealand, history of jerusalem, history of the british empire, history of the roman empire, history of the cold war, history of ancient civilizations","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:50:15.950610
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Law&Crime Network,UCz8K1occVvDTYDfFo7N5EZw,https://www.youtube.com/@lawandcrime,7290000,30896,Law - Live Courtroom Coverage,US,0.3,0.469,"Law & Crime is the leading multi-platform network that covers live court video, high-profile criminal trials, crazy crime, celebrity justice, and smart legal analysis. Created by TV’s top legal commentator and attorney, Dan Abrams, Law & Crime brings common sense written and video analysis to the often confusing and always intriguing world of the law. The network's team of journalists and lawyers provide real-time news updates along with live courtroom coverage of the most fascinating trials and legal stories. Watch the courtroom drama unfold live by tuning in at 9am ET each morning M-F. 

For Advertising Inquiries, Please Contact: sales@lawandcrime.com
For Licensing Inquiries, Please Contact: licensing@lawandcrime.com

Watch Law&Crime on over 50 different video platforms: https://lawandcrime.com/where-to-watch/

READ MORE GREAT ARTICLES FROM LAW&CRIME NETWORK HERE:
https://lawandcrime.com

A Dan Abrams Production. 
","true crime stories, unsolved mysteries, murder investigations, crime documentaries, real crime cases, criminal psychology, police bodycam footage, law enforcement news, police chase videos, crime scene investigation, arrest videos, cops in action, missing person cases, missing children, unsolved disappearances, search for missing, missing person updates, court case updates, legal analysis, high profile trials, law and crime news, courtroom drama, notorious criminal cases, famous murder trials, crime case breakdown, infamous criminals, true crime analysis","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:50:34.895127
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,FORGOTTEN HISTORY,UCJ5kKhnQUbZmABUeJJvj9aw,https://www.youtube.com/@forgottenhistorychannel,972000,1266,History - Documentary,US,0.54,0.605,"Welcome to Forgotten History where the stories they don’t want you to remember finally come to light. Hosted by Colin Heaton and Michael Droberg, we expose the hidden truth behind some of the most shocking, forgotten, or intentionally buried events in history. From government coverups and military conspiracies to bizarre true stories that defy the textbooks, we dig deep to reveal what really happened. With new episodes every week, our mission is simple: tell the truth, spark critical thinking, and challenge the sanitized version of history you've been fed. Subscribe if you're ready to uncover the past they hoped you'd forget.
Topics we cover:
Political Corruption
Government secrets and scandals
Military operations and false flags
Suppressed inventions and media manipulation
Real stories of resistance, betrayal, and forgotten heroes
🎥 This is not your classroom history—this is the real story.

","political corruption, government scandals, corruption exposed, political controversies, corrupt politicians, scandalous history, forgotten history, historical events, world war stories, true crime history, historical documentaries, true crime stories, unsolved mysteries, infamous criminals, true crime documentaries, crime investigations, political analysis, current events, political commentary, political debates, political history, documentary films, historical documentaries, documentary series, cinematic storytelling, documentary analysis","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:50:49.641165
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Manvendra Chauhan,UCVsW2giy-FsMq555pAyDCpQ,https://www.youtube.com/@thehelpingmindofficial,1150000,962,Science - Shorts,Unknown,0.32,0.516,"Hi, I Manvendra Chauhan is here to see some smiles and spread love

","health tips, pranayam benefits, avoid sweets, healthy eating, tobacco cessation, harmful foods, tata dispute, pakistan news, current events, world news, political updates, nasa news, inspiring stories, education for girls, youth achievements, student success, tech news, digital revolution, sweden technology, innovation updates, future tech, indian festivals, cultural history, traditions in india, historical events, cultural awareness","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:51:03.157727
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Luis M Peña,UC7dTEgoOHnuy8Xgvrc6nIwA,https://www.youtube.com/@luismpena-dop,13500,47,Filmmaking - Educational Tutorials,US,0.2,0.452,,"cinematography tips, camera rig setup, how to shoot film, lighting techniques, camera lens explained, film camera basics, best filmmaking gear, camera equipment reviews, filmmaking gear for beginners, camera build guide, how to choose lenses, affordable camera rigs, how to make a movie, film production tips, independent filmmaking, shooting with an iphone, documentary filmmaking, film project planning, camera reviews 2025, best cameras for filmmakers, camera comparison, new camera releases, camera features explained, led lighting tips, how to use lights, lighting for film, understanding flicker, lighting setups for videos","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:51:19.337219
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,The Office,UCa90xqK2odw1KV5wHU9WRhg,https://www.youtube.com/@theoffice,3670000,1650,Entertainment - Promotional Content,Unknown,0.1,0.416,"Streaming now on Peacock: https://pck.tv/3mPrdWB

Watch The Office US on Google Play: http://bit.ly/2xYQkLD & iTunes http://apple.co/2eW0rcK

Facebook: https://www.facebook.com/TheOfficeTV
TikTok: https://www.tiktok.com/@theoffice
Website: http://www.nbc.com/the-office

Be sure to subscribe and hit the bell icon to be notified when we upload new videos! 
","the office clips, the office moments, the office pranks, the office cold opens, the office deleted scenes, the office best moments, best comedy series, funny sitcoms, comedy show clips, best sitcom moments, funniest tv shows, stanley hudson moments, michael scott quotes, pam and angela friendship, kevin malone scenes, funniest characters in the office, watch the office online, the office streaming, peacock tv shows, best shows on peacock, how to watch the office, the office fan theories, the office easter eggs, the office hidden details, the office character analysis, the office plot holes","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:51:36.215684
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Helena Liu,UCpM_g95uzZ_OyhgukvrbbiQ,https://www.youtube.com/@helena-liu,238000,294,AI Tools and Automation - Educational Tutorials,CA,0.54,0.673,"Hi, I’m Helena 👋 — I teach you how to use AI tools and automation to grow your business, save time, and build new income streams.

On this channel, you’ll learn practical ways to use ChatGPT, AI agents, and no-code automation to create content faster, launch AI side hustles, and future-proof your career.

Whether you’re an entrepreneur, content creator, or someone just curious about AI, you’ll find step-by-step tutorials, AI business ideas, and real use cases you can apply right away.

Subscribe for weekly videos on AI, automation, and digital entrepreneurship — and start building your future with AI today. Also, don't forget to sign up for my free AI and automations training: https://www.productcamps.com/free
","ai tools, how to use ai, ai for beginners, ai content creation, automate tasks, ai applications, free online courses, learn ai online, online education, ivy league courses, how to learn online, start an ai agency, build a saas, micro saas ideas, how to make money, business ideas 2025, productivity hacks, time management tips, how to be productive, increase productivity, work smarter, create videos with ai, video content ideas, content creation tips, how to make videos, video marketing strategies","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:51:50.054522
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Asianometry,UC1LpsuAUaKoMzzJSEt5WImw,https://www.youtube.com/@asianometry,881000,647,Business - Documentary,US,0.82,0.827,"Video essays on business, economics, and history. Sometimes about Asia, but not always. 

For general mail: hello@asianometry.com
For business inquiries: business@asianometry.com

I don't have an Asianometry Telegram. Don't fall for comment scams on YouTube, please. 
","semiconductor industry, ai technology, drone delivery, flash memory, materials discovery, 3d nand technology, business trends, economic analysis, market disruption, nuclear energy, water crisis, catalog homes, history of technology, communist takeover, electronics history, cultural impact of tech, water wars, product design, sushi robots, directed self assembly, innovation in tech, tech product evolution, business documentary, company analysis, technology breakdown, economic documentary, industry analysis","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:52:02.444678
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Jack Neel,UCFRCiFkWWJN2rO6dsKU9-1A,https://www.youtube.com/@jackneel,3230000,504,Business - Podcast/Interviews,US,0.54,0.772,"If you enjoy business, psychology, or motivation you’ve come to the right channel! Weekly podcasts, daily shorts. 

Socials:
Follow my Instagram- @jackhneel
Add my Snapchat- @jack_neel
","adult industry secrets, former adult star, dark truth about adult industry, adult film industry, life after adult films, make money online, financial freedom, how to invest, passive income ideas, wealth building tips, viral video tips, how to go viral, social media growth, influencer marketing, tiktok trends, self improvement tips, how to be successful, discipline and motivation, personal development, habits for success, youtube growth, content creation tips, how to monetize content, building a personal brand, influencer strategies","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:52:16.473024
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Codie Sanchez,UC5fI3kxC-ewZ6ZXEYgznM7g,https://www.youtube.com/@codiesanchezct,1940000,663,Business - Educational Tutorials,Unknown,0.54,0.786,"I worked on Wall Street for 15+ years so you don’t have to. 

My mission? Help you and I own and grow local businesses. One business at a time, we take back control and cash flow.

I’m the CEO of Contrarian Thinking and a NYT bestselling author of Main Street Millionaire.
→ Owner: Resibrands, BizScout, Main St. Holding Co
→ Investor in 30+ startups via Contrarian Thinking Capital

This channel is your no-gatekeeping playbook for building wealth through real businesses.
Let’s take back Main Street.

Need funding? Shop and compare lenders in minutes + get up to $2M—with no credit hit for exploring your options. Start here →  https://sofi.com/codie *affiliate link
","start a business, business ideas 2025, how to make money, small business ideas, entrepreneurship tips, buying a business, financial freedom, passive income, get rich quick, money mindset, wealth building, multiple income streams, productivity tips, how to stay motivated, time management, self improvement, overcoming procrastination, daily routines, youtube growth, content creation tips, personal branding, how to grow online, creator economy, building an audience, success mindset, how to change your life, motivation techniques, goal setting, overcoming fear, building confidence","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:52:30.091937
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Humphrey Yang,UCFBpVaKCC0ajGps1vf0AgBg,https://www.youtube.com/@humphrey,1830000,931,Financial Education - Educational Tutorials,US,0.43,0.587,"Former Financial Advisor (Series 7, 66), Previously worked in Gaming. Explainers, Personal Finance, Reviews & More.

My friends would ask me finance questions all the time, so I made this channel so I could send them videos answering those questions. I love explaining things simply, and making it fun and easy. This channel is great for beginners and intermediates who are looking to build wealth, learn how to keep their wealth, and get better with personal finance, budgeting, and investing. I also focus a lot of self improvement and productivity, so if you're into that - I hope you stick around!

Business inquiries - please email:
humphreytalkspartnerships@gmail.com
","retirement planning, investment strategies, stock market tips, financial advice, how to invest, portfolio management, money management, saving tips, budgeting advice, financial literacy, debt reduction, wealth building, credit card reviews, best credit cards, credit score tips, how to build credit, credit card rewards, financial independence, passive income ideas, get rich, money mindset, wealth creation, stock market news, economic updates, interest rates impact, market analysis, financial forecasts","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:52:42.268718
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Scott Rouse,UC5ZB2xWAaqZAsywmpPAj_aA,https://www.youtube.com/@scottrouse,166000,174,Body Language Analysis - Talking-Head Analysis,US,0.32,0.375,"Body Language Expert and Behavior Analyst answers questions from viewers and breaks down and decodes the Body Language and Behavior of Politicians, true crime cases, and everyday people.","body language breakdown, analyze body language, body language cues, nonverbal communication, body language expert, understanding body language, celebrity interview analysis, celebrity body language, famous interview breakdown, celebrity behavior analysis, celebrity interview tips, true crime body language, crime case analysis, missing person case, courtroom behavior analysis, true crime breakdown, political body language, political analysis, political interview breakdown, political behavior cues, political speech analysis, mental health body language, mental health analysis, understanding mental health, mental health interviews, mental health behavior","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:52:55.589979
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,Business - Documentary,Brand New - Topic,UCtR4nrS3zXFkkT9Mxz5DnJw,https://www.youtube.com/channel/UCtR4nrS3zXFkkT9Mxz5DnJw,47300,207,Music - Acoustic Performances,Unknown,0.2,0.284,,"emo songs, acoustic emo, emo music playlist, best emo bands, emo love songs, alternative rock songs, best alternative bands, rock music playlist, indie rock music, alternative music 2023, acoustic covers, best acoustic songs, acoustic guitar music, acoustic versions, acoustic music playlist, album reviews, music review channels, new music reviews, band reviews, music critique, song lyrics, lyrics videos, lyric breakdown, meaning of lyrics, popular song lyrics","company rise and fall, business empire, corporate scandal, brand failure, startup bankruptcy, company history, business documentary, cinematic documentary, company story, entrepreneur story, business breakdown, business case study, company analysis, business strategy, how companies failed, business investigation, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, openai truth",1,2025-10-30T18:53:09.086468
