Seed_Channel_Name,Seed_Channel_ID,Seed_Niche,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Video_Count,Discovered_Niche,Discovered_Country,LLM_Score,Embedding_Score,Discovered_Channel_Description,Discovered_Keywords,Seed_Keywords,Level,Timestamp
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,iggyazaleamusicVEVO,UCcdOEjqjiVAnUtEFZIRTlHg,https://www.youtube.com/@iggyazaleavevo,4790000,93,Music - Visualizer,Unknown,0.1,0.177,"Iggy Azalea on Vevo - Official Music Videos, Live Performances, Interviews and more...","iggy azalea music video, iggy azalea official video, iggy azalea song visualizer, iggy azalea new music, iggy azalea latest songs, iggy azalea album release, iggy azalea music clips, iggy azalea visualizer videos, iggy azalea music collection, iggy azalea song playlist, iggy azalea music channel, iggy azalea video compilation, music visualizer videos, best music visualizers, visualizer music channel, animated music visualizer, music visualizer compilation, music video visualizer, visualizer for songs, music visualizer art, music visualizer animation, music visualizer experience, music visualizer playlist, music visualizer trends, iggy azalea collaborations, iggy azalea featuring artists, iggy azalea duet songs, collaborative music videos, music collaborations 2023, best music collaborations, iggy azalea and friends, collab music channel, featured artists music, collaborative music projects, music collabs to watch, top music collaborations","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:14:59.547929
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,The Linux Experiment,UC5UAwBUum7CPN5buc-_N1Fw,https://www.youtube.com/@thelinuxexp,410000,1301,Linux - Educational Tutorials,US,0.3,0.41,"Making Linux accessible: no techno babble, no super technical content. Just Linux desktop news, simple tutorials, application spotlights, and opinion pieces trying to stay positive, without gatekeeping.
I also often reach out to the community to get feedback and poll results, so subscribe to be a part of that :)
","linux weekly news, latest linux news, linux updates, linux distribution news, open source news, linux kernel updates, linux community news, linux development news, linux software updates, linux security news, linux project updates, linux desktop tutorial, best linux distributions, linux app reviews, how to install linux, linux software tutorial, linux for beginners, linux command line tutorial, kde plasma tutorial, ubuntu tutorial, linux customization guide, linux performance tips, best linux apps, linux applications review, linux productivity apps, linux gaming apps, open source applications, linux software recommendations, linux app installation guide, linux productivity tools, linux email clients, linux security software","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:15:12.143065
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Ruri Ohama,UCKtiMrNZq0gGbPTnsMu7Bsw,https://www.youtube.com/@ruriohama,1450000,193,Productivity - Educational Tutorials,US,0.76,0.795,"🙋🏻‍♀Can’t pick a niche? Get my FREE Niche Navigator guide: https://ruriohama.ck.page/543de9677c
🧠 Struggling with procrastination and overwhelmed? Check this out: https://kaizen.ohamaruri.com/

📌 Socials :
📸Instagram: https://www.instagram.com/ruriohama/
🐥Twitter: https://twitter.com/ohamaruri?lang=en
","adhd productivity tips, how to manage adhd, adhd time management, adhd planning system, overcoming adhd challenges, adhd focus techniques, adhd organization tips, adhd life hacks, adhd task management, adhd coping strategies, adhd routines, adhd and productivity, adhd self-help techniques, adhd motivation strategies, self-improvement tips, how to change your life, personal growth strategies, building confidence, overcoming procrastination, how to stick to plans, developing good habits, life-changing advice, goal setting techniques, how to become more productive, mindset shifts for success, personal development journey, starting a youtube channel, youtube tips for beginners, how to grow on youtube, youtube content ideas, video editing tips, youtube algorithm explained, creating engaging content, youtube success strategies, how to monetize youtube, youtube growth hacks, building a youtube community, youtube marketing strategies","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:15:27.219613
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Dominating Motivation,UCDepXzkz8fxUQsq3W03gqgA,https://www.youtube.com/@dominatingmotivation,583000,860,Motivation - Talking-Head Analysis,US,0.4,0.842,"Hey there, This is the team behind DominatingMotivation. We as a brand are on a mission to spread positivity, inspiration, and motivation to help you conquer life's challenges and achieve your dreams. This channel is your go-to destination for empowering content, motivational talks, and actionable tips to boost your confidence, overcome obstacles, and unleash your full potential. I believe in the power of self-belief and continuous growth, and I'm here to guide you every step of the way. 

Join our community of dreamers, doers, and achievers, and let's embark on this empowering journey together. 
Don't forget to subscribe, stay motivated, and let's dominate life's challenges together! 💪✨
","turning pain into strength, overcoming suffering, pain as motivation, embracing challenges, growth through adversity, resilience in tough times, transforming pain into power, strength through suffering, mental toughness, how to handle pain, pain and personal growth, finding strength in struggle, success is not owned, daily motivation for success, mindset for winners, visualization for success, how to achieve success, success mindset tips, becoming undeniable, motivation for high achievers, habits of successful people, success strategies, overcoming obstacles to success, motivation for personal growth, importance of discipline, work ethic motivation, discipline over distractions, how to build discipline, morning motivation, outworking the competition, overcoming laziness, habits for success, motivational speeches on discipline, how to stay disciplined, working hard for success, motivation to take action","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:15:43.531016
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Noah Kagan,UCF2v8v8te3_u4xhIQ8tGy1g,https://www.youtube.com/@noahkagan,1180000,564,Entrepreneurship - Educational Tutorials,US,0.73,0.853,"Order my new book Million Dollar Weekend: https://milliondollarweekend.com

I'm Noah, I help people start businesses in 48 hours. 

I'm also the taco loving Chief Sumo at the 8-figure AppSumo.com, a company that offers tools and content to help entrepreneurs kick more ass. I teach people to start and grow businesses, improve your marketing, and more.

Before AppSumo and Sumo.com, I was employee #30 at Facebook (reporting directly to Mark Zuckerberg) where I helped build the Facebook Ads platform. After Facebook, I was employee #4 at Mint.com

🔔 Subscribe and hit the bell to get access to my live OFFICE HOURS and EPIC giveaways (I gave away my Tesla) : https://www.youtube.com/c/okdork?sub_confirmation=1

==Resources==
📗 Order my new book Million Dollar Weekend: https://milliondollarweekend.com
🦊 Get weekly marketing tips from me straight to your inbox: https://noahkagan.com/
📈 Find the BEST software tools for your business: https://social.appsumo.com/browse-appsumo
","how to start a business, build a successful business, entrepreneurship tips, business strategies for growth, scaling a business, business success stories, starting a million dollar business, entrepreneurial mindset, business lessons from billionaires, how to make money online, business ideas for beginners, financial independence, wealth building strategies, how to get rich, financial freedom tips, money management strategies, tax strategies for entrepreneurs, investing for beginners, how to manage wealth, financial literacy for entrepreneurs, wealth mindset, personal finance tips, how to save money effectively, retirement planning for entrepreneurs, interviews with billionaires, lessons from successful entrepreneurs, business insights from experts, how successful people think, entrepreneurial journeys, success stories of entrepreneurs, billionaire advice, mentorship from successful entrepreneurs, business advice from industry leaders, insights from top entrepreneurs, how to learn from failure, entrepreneurship interviews","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:15:58.640167
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,VaynerMedia,UCxZzcEtx-1fGsLgj3lvtsgA,https://www.youtube.com/@vaynermedia,29300,678,Business - Documentary,Unknown,0.43,0.562,"VaynerMedia is a contemporary global creative and media agency with an expertise in driving relevance for clients and delivering impactful business results.

Full Service Agency, operating at the speed of culture.
","digital marketing trends, consumer attention strategies, relevant marketing techniques, future of marketing, live shopping strategies, how to drive relevance, marketing for the now, social media marketing tips, brand engagement strategies, content marketing strategies, influencer marketing tactics, live shopping strategies, how to sell on social media, live commerce trends, live shopping success stories, qvc live shopping strategies, best practices for live selling, live shopping panel discussions, how to engage customers live, live commerce case studies, future of live shopping, live shopping platforms comparison, current cultural trends, how trends shape marketing, pop culture marketing, consumer behavior insights, trends in collectibles, impact of apac on global culture, how to stay relevant in marketing, understanding consumer trends, cultural marketing strategies, trending topics in marketing","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:16:13.872873
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Maddie Borge,UCkfTm3HfC4Fqr5dTPJHc9Fg,https://www.youtube.com/@macerly,1090000,896,Lifestyle - Vlog,GB,0.54,0.762,"✨Hello and welcome to my channel!✨
I'm a 24yr old Norwegian living in London. 

founder of @shoppastael IG/TikTok 
https://pastael.co.uk/

FAQ
where were you born? – Oslo, Norway
where do you live now? - London, UK
what's your sign? – Libra  ♎ Oct 18th, 2000
height? – 5'8""

 
FIND ME HERE
My website: http://macerly.com
Instagram: @maddieborge
TikTok: @maddieborge
Pintrest: @macerlyofficial

⭐ Shop my very own Compressible Packing Cubes: https://pastael.co.uk/
📧 Contact: maddieborge@sixteenth.com

","small business owner, how to launch a product, business owner lifestyle, running a small business, entrepreneur daily routine, business success tips, starting a business vlog, behind the scenes business, business journey, how to grow a business, business launch strategies, small business marketing, travel vlogs 2023, day in my life vlog, lifestyle vlogs, travel tips and tricks, what to do in morocco, packing for travel, travel experiences, exploring new cultures, traveling as a business owner, adventure travel vlogs, travel and lifestyle, vlog your travels, turning 25 vlog, personal growth journey, celebrating milestones, life updates vlog, birthday celebration ideas, self-reflection vlogs, life as a young adult, personal development tips, life transitions, how to celebrate birthdays, growing up experiences, adulting tips","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:16:28.228476
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,NewGen,UCJFnDf5fx7Um76oO7pgp54w,https://www.youtube.com/@newgenytshorts,124000,145,Entrepreneurship - Documentary,US,0.54,0.731,,"viral business concepts, unique business ideas, business ideas that went viral, innovative business strategies, successful business ideas, trending business ideas, creative business solutions, business ideas for entrepreneurs, viral startup ideas, business ideas that attract customers, business ideas that make money, successful entrepreneur stories, business success stories, entrepreneurship journeys, how i became a millionaire, inspiring business stories, real life entrepreneur stories, business owner success, stories of successful startups, entrepreneurship inspiration, how to succeed in business, business transformation stories, how to attract customers, customer engagement strategies, business marketing tips, customer retention ideas, attracting customers online, successful marketing strategies, how to grow a business, customer acquisition tactics, business growth strategies, how to increase sales, effective marketing techniques","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:16:41.538924
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Motivation Execution,UCGqIU8NRmF-l4mKUBNX3F7w,https://www.youtube.com/@motivationexecution,30100,177,Motivation - Documentary,AU,0.4,0.757,"The Biggest and the Best Motivational Speakers on one Channel ,a bit of Motivation can change your life! Please Subscribe and soak in the Wisdom of the Greats ","power of intention, positive thinking techniques, self improvement strategies, mindfulness practices, personal development tips, success mindset, how to change your mindset, cultivating self belief, overcoming negative thoughts, personal growth journey, mindset transformation, self reflection exercises, law of attraction techniques, manifestation methods, how to manifest goals, attracting abundance, manifesting your dreams, power of manifestation, how to use affirmations, energy and manifestation, manifestation success stories, understanding the law of attraction, manifesting love and happiness, manifestation tips, finding inner peace, spiritual growth, letting go of ego, mindfulness meditation, spiritual awakening, embracing the present moment, how to meditate for peace, spiritual practices for happiness, nature and spirituality, energy healing techniques, understanding spirituality, detaching from personal history","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:16:55.978897
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Grand Canyon University,UCNlCLbfwsNGySLzPxaL1OxQ,https://www.youtube.com/@gcu,92400,5142,Education - Educational Tutorials,US,0.4,0.257,"Founded in 1949, Grand Canyon University is an affordable, private Christian university and one
of the largest and fastest-growing universities in the country.*

GCU integrates a welcoming Christian worldview into our wide variety of academic programs
offering many online — giving you the freedom you need to earn your degree in the time you
have — from wherever you are!

We invite students from all backgrounds and denominations and hope to inspire you to become
a servant leader who impacts your community.

Ask your university counselor about GCU’s affordable tuition rates and current scholarship
offers.

Find your purpose at GCU. Private. Christian. Affordable.
Visit http://www.gcu.edu
____
*National Center for Education Statistics. May 2021. Fast Facts: Highest Enrollment. Retrieved
April 14, 2023.

Grand Canyon University is accredited by the Higher Learning Commission (HLCommission.org),
an institutional accreditation agency recognized by the U.S. Department of Education
","gcu campus events, student life at gcu, gcu halloween celebration, gcu midnight madness, gcu community activities, gcu traditions, gcu student experiences, gcu live performances, gcu sports events, gcu cultural events, gcu student organizations, gcu theatre productions, gcu music concerts, gcu arts events, gcu college of arts and media, gcu live performances, gcu drama club, gcu musical theatre, gcu art showcases, gcu student performances, gcu creative arts, gcu nursing program, gcu academic journey, gcu student success, gcu graduate stories, gcu career paths, gcu educational programs, gcu student testimonials, gcu academic achievements, gcu degree programs, gcu career development","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:17:11.032437
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Tatiana James,UCzMosKVN6ZI5dZs7m0wH7eg,https://www.youtube.com/@tatianajames,443000,431,Entrepreneurship - Educational Tutorials,US,0.67,0.753,"Tatiana James started her first business at age twenty and built a multi-million dollar online brand by twenty-four years old. She sold her first business for 7-figures at twenty-six years old and on this channel you'll learn about the mindset of success, building an online business, and many ways you can improve your own life.

Tatiana lives with her husband Stefan James, son Lucas, baby and dog named Kobe. They both enjoy living the laptop lifestyle and between traveling, they divide their time between living in Panama and visiting family back in Canada.

If you want to learn more from Tatiana, you can get free access to her video training on selling on Amazon by copying and pasting this link in your browser: https://tatianajames.com/Amazon or visit her website to learn more: https://tatianajames.com

Follow Tatiana on Facebook @tatianajames26 : fb.me/tatianajames26
Follow Tatiana on Instagram @tatiana.james26  https://www.instagram.com/tatianajames26/?hl=en","health hacks for moms, toxin-free baby products, natural health tips, oregano oil benefits, healthy lifestyle changes, health-conscious parenting, pregnancy health tips, natural remedies for families, healthy cooking for kids, wellness tips for mothers, holistic health for families, starting an amazon business, amazon fba tips, entrepreneurship for moms, how to sell on amazon, business tips for beginners, side hustles for moms, building a successful business, entrepreneurship journey, financial freedom strategies, online business ideas, how to make money online, motherhood tips for entrepreneurs, balancing work and family, day in the life of a mom, parenting advice for new moms, expat life in panama, vlogs about motherhood, slow living lifestyle, conscious parenting, mompreneur lifestyle, family life in panama, healthy family routines","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:17:25.778160
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Victory Venture,UC2tEjKkqnh_UfMznmRwmeZw,https://www.youtube.com/@victory.venture,717000,808,Motivation - Quotes Compilation,Unknown,0.47,0.727,"
                                       ","inspirational quotes, motivational quotes compilation, best quotes for success, quotes about life, quotes for motivation, famous motivational quotes, powerful quotes for success, life-changing quotes, quotes for self-improvement, wisdom quotes, quotes about mindset, quotes for personal growth, life lessons to learn, important life lessons, wisdom for life, lessons from life experiences, philosophical quotes, truths about life, insightful life quotes, life advice quotes, understanding love quotes, quotes about friendship, psychology of life lessons, quotes on self-acceptance, mindset for success, how to change your mindset, personal development tips, growth mindset quotes, mindset transformation, believe in yourself quotes, overcoming challenges quotes, mindset shift, positive mindset quotes, self-acceptance quotes, motivation for personal growth, mindset and success","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:17:38.782191
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Studytea,UCDJoI2YT1Ka4nVAxIrF2uxQ,https://www.youtube.com/@studytea_official,84300,216,Productivity - Vlog,Unknown,0.66,0.59,"Hey besties,
I’m khadija Ashraf ♡

This a channel where. You can watch and enjoy me studying  ෆ-`ღ´-ෆ 

Social’s ♥
📌For business enquires 
studytea0987@gmail.com
📌Pinterest
Studytea00
📌Instagram 
Studytea000
","study routine for students, morning study routine, 4 am study routine, evening study vlog, study with me, productive morning routine, how to study effectively, study motivation tips, study tips for exams, best study habits, finals study routine, study techniques for success, best apps for students, note-taking apps, how to use an ipad for studying, presentation tools for students, digital tools for studying, how to write a research paper, best tech for students, study apps for productivity, presentation tips for students, how to create presentations quickly, ai tools for studying, college life vlogs, moving out vlog, internship diaries, student lifestyle videos, day in the life of a student, study vlog for students, how to balance school and life, realistic student routines, college student vlogs, student motivation vlogs, how to manage stress as a student","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:17:57.035686
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,The Alpha Mind,UCybLp8ilBD6IRqzxdi1vkpw,https://www.youtube.com/@thealphamind-z1c,538000,355,Psychology - Educational Tutorials,Unknown,0.4,0.578,"Understanding people starts here.
We explore psychology, relationships, parenting, and real-life wisdom — one powerful short at a time.
Clarity, insight, and emotional impact in under 60 seconds.
","parenting tips, raising resilient kids, how to parent without fear, letting kids struggle, effective parenting strategies, child development advice, parenting challenges, building confidence in children, parenting techniques, nurturing independence in kids, positive parenting methods, understanding human behavior, psychology of relationships, self-worth and confidence, how to deal with narcissists, psychology of validation, emotional intelligence tips, self-belief strategies, how to read people, manipulation awareness, psychological insights, overcoming negative self-talk, healthy relationship tips, how to improve communication, navigating relationships, friendship advice, relationship dynamics, boundaries in relationships, how to spot a narcissist, relationship challenges, building strong partnerships, relationship advice for couples, understanding emotional connections","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:18:09.297400
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Career Tadka,UCa14HLakVPOXuyaHwWaUq7A,https://www.youtube.com/@careertadkaofficial,49600,88,Career Development - Educational Tutorials,Unknown,0.54,0.39,"Your daily dose of Jobs, Career Hacks & Earning Ideas!
Looking for the latest government/private job updates, legit earning ideas from home, or powerful career tips that actually work? You're in the right place!
From interview secrets, side hustles, and work-from-home gigs to career growth strategies – we bring you the most practical and 100% genuine content to help you build your dream career.

🚀 Real Information. Real Results.
🎥 New videos every week to keep you informed and ahead.

📩 Business/Collaboration: business@careertadka.com
","remote jobs with global companies, work from home jobs, international remote jobs, freelance remote work, online jobs with international brands, best remote jobs 2025, remote internships, work from home with top companies, global remote work opportunities, how to find remote jobs, remote job search tips, top remote job platforms, free online courses with certificates, get certified for free, free government job portals, free courses from top universities, free certifications online, best free online courses, how to get free certificates, free career certificates, online courses with free certification, top free certification programs, free training courses with certificates, learn for free online, virtual internships with certificates, free internships online, internships for students, how to get internships, internship opportunities 2025, skills for internships, paid internships from home, internship programs with certificates, micro internships, internship tips for students, best internships for career growth, how to apply for internships","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:18:21.073991
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,The Studio,UCG7J20LhUeLl6y_Emi7OJrA,https://www.youtube.com/@thestudio,1010000,184,Tech - Vlog,US,0.3,0.452,"Behind-the-scenes content, event reactions, challenges, and more from the MKBHD Studio!","best smartphone 2023, smartphone comparison, worst smartphone reviews, budget smartphone vs flagship, smartphone buying guide, smartphone features comparison, latest smartphone reviews, smartphone performance tests, smartphone camera comparison, best budget smartphones, smartphone durability tests, day in the life tech, tech event vlogs, behind the scenes tech, tech influencer lifestyle, tech travel essentials, tech unboxing experience, tech setup tour, tech influencer daily routine, tech event experiences, vlog style tech reviews, how to edit videos like mkbhd, tech editing tips, video production tips, best tech accessories, how to improve video quality, tech tutorial for beginners, video editing software guide, tech gadgets for creators, best tools for video editing, how to use tech effectively","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:18:34.181610
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Rise Above Mediocrity ,UCl06QGNvQMFjzDqyAG1MUpQ,https://www.youtube.com/@riseabovemediocrity8,53500,77,Self-Improvement - Educational Tutorials,Unknown,0.67,0.862,"Rise Above Mediocrity is your guide to leveling up in every area of life—mindset, habits, health, skills, and success. No fluff. Just real growth.
Break limits. Beat average. Become your best.","motivation for success, discipline for personal growth, how to stay motivated, building discipline habits, overcoming challenges, motivation techniques, discipline in daily life, motivational quotes for success, self-discipline strategies, how to achieve goals, motivation for hard work, discipline and success, importance of consistency, growth mindset strategies, how to develop consistency, mindset for success, growth mindset quotes, overcoming setbacks, building a growth mindset, consistency in habits, success through consistency, mindset shifts for success, how to cultivate resilience, growth mindset for students, how to make a comeback, success stories of resilience, comeback motivation, overcoming failure, success after setbacks, stories of successful people, how to rise above challenges, comeback strategies, success mindset, transforming failure into success, inspiring comeback stories, path to success","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-31T00:18:47.186353
