Seed_Channel_Name,Seed_Channel_ID,Seed_Niche,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Video_Count,Discovered_Niche,Language,LLM_Score,Embedding_Score,Discovered_Channel_Description,Discovered_Keywords,Seed_Keywords,Level,Timestamp,Discovered_Country
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Michael Sealey,UC9GoqHypa-SDrGPMyeBkjKw,https://www.youtube.com/@michaelsealey,2030000,229,Hypnotherapy - Educational Tutorials,en,0.28,0.398,"Hypnosis | Hypnotherapy | Sleep Hypnosis | Guided Meditation

Hi, my name is Michael and welcome to my channel, where I hope you can stop by to relax, listen in, and see for yourself the power of positive hypnosis.

Hypnosis is a completely natural state of often deeply felt relaxation and focused attention, where positive suggestions can be more easily accepted by our subconscious minds. Imagine a fantastic and tranquil state of daydreaming, and that is very close to hypnosis!  

Hypnosis can bring us improved self control, clearer and empowered behavioural choices, and allow us to listen to our best inner resources. Many people experience a deep sense of calmness and serenity during hypnotic meditation and are often pleasantly surprised to see the ongoing, life enhancing results. 

Thank you greatly for your support, feel free to subscribe and comment on your great results, and I trust you will benefit from your time spent with positive hypnosis.

Peace & Enjoy","deep sleep hypnosis, sleep hypnosis anxiety, hypnosis for sleep, guided sleep hypnosis, hypnosis for relaxation, mindfulness meditation, guided meditation sleep, meditation for anxiety, relaxation meditation, mindful breathing, self love hypnosis, confidence hypnosis, self esteem boost, positive affirmations, personal growth hypnosis, anxiety relief hypnosis, depression hypnosis, mental health support, calm mind hypnosis, stress reduction hypnosis, weight loss hypnosis, fitness motivation, healthy lifestyle tips, mindful eating, body positivity","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:36:13.227959,Unknown
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Motivation Ark,UC9vLdyHatOhRrCwQXq3HmQQ,https://www.youtube.com/@motivationark,1670000,341,Motivation - Documentary,en,0.34,0.753,"This channel is about improving people's lives through motivation, inspiration and education, from the high achievers of the world. Our goal is to keep you motivated so that you can achieve your goals and follow your dreams. We are working hard to make your day better and push you to be your best! Whether you're studying, working out, or just feeling unmotivated, we have the Motivational Video for you!

Our team of talented video editors licenses all the music and visuals and adds high quality edits and special effects to create complete new, original video releases. Our compilations are carefully crafted to bring you a combination of original content, fresh edited versions of content.

Motivation is what will get you started, but it's the consistent work, day in and day out, that will create measurable value in your life!

Happy journey. :)","motivational speech, inspirational talks, life changing speech, success motivation, daily motivation, self improvement, personal growth, how to improve, life transformation, mindset change, spiritual journey, inner peace, mindfulness practice, spiritual awakening, sadhguru teachings, leadership skills, how to lead, influence others, simon sinek leadership, effective leadership, life lessons, wisdom quotes, life advice, lessons learned, life philosophy","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:36:32.899272,US
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Jon Youshaei,UCj8DGOv5P7Ngsh-telMG-pw,https://www.youtube.com/@youshaei,646000,284,Creator Economy - Podcast/Interviews,en,0.61,0.707,"After working inside YouTube & Instagram for 8 years, I'm sharing what I learned about creators with guests Logan Paul, MrBeast, Mark Rober, Liza Koshy, Danny Duncan, and more.

For sponsorships, consulting, & speaking opportunities, email my manager Amanda Marcovitch: Amanda@Youshaei.com

Past sponsors include: American Express, Google, HubSpot, Microsoft, Fiverr, and more

Follow on Instagram: @Youshaei 
","creator interviews, youtube creator stories, interview with youtubers, content creator journey, youtuber success stories, who's more famous, celebrity comparisons, famous youtubers, fame ranking, popularity contest, youtube growth tips, grow youtube channel, youtube success, youtube strategies, how to get subscribers, entrepreneur stories, business success, startup journey, entrepreneur interviews, business growth tips, documentary interviews, storytelling documentaries, cinematic storytelling, documentary filmmaking, business documentaries","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:36:52.729604,US
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Finance With Sharan,UCwVEhEzsjLym_u1he4XWFkg,https://www.youtube.com/@financewithsharan,3610000,748,Financial Education - Educational Tutorials,en,0.64,0.82,"In a world where people think finance is boring, Sharan Hegde is on a mission to spread financial literacy in each and every Indian household through comedic shorts and entertaining long-form videos.

Sharan Hegde is the founder & CEO of 1% Club - India's biggest finance community which helps people achieve financial independence. He has been featured in Forbes, Economic Times, Mint, Times of India and many more.

Sharan is a Columbia MBA dropout and currently resides in Mumbai. Subscribe to learn about money management, investing, retirement planning and more.
","leadership mindset, business leadership, corporate leadership, business growth, leadership skills, rent vs buy, financial planning, money management, personal finance tips, budgeting tips, investment portfolio, gold investment, stock market tips, investment advice, wealth building, us economy, money printing, economic trends, financial markets, economic analysis, career growth, job promotion, career advice, professional development, career success","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:37:10.148997,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Wifi • Wealth,UCzx0BPRAtsfK3adwE9Qyy1w,https://www.youtube.com/@wifi.wealth__official,132000,27,Motivation - Documentary,en,0.58,0.89,"Welcome to the channel! Here, we're all about unlocking your inner drive and helping you reach the success you truly deserve. We'll explore mindset shifts, the secret to consistent hard work and how to turn your dreams into reality.
Expect motivational videos and inspiring stories to keep you motivated every step of the way. Get ready to be amazed by what you can achieve.

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use.

For business or sponsorship inquiries, please contact: (wifi.wealthofficial.business@gmail.com)

If any part of the content relates to your original work and you'd like to get in touch, you may also use the same email.
","start a business, entrepreneur mindset, business motivation, entrepreneur tips, business success, make money online, financial independence, passive income, wealth mindset, money management, self improvement, success mindset, personal growth, life motivation, mindset shift, never give up, stay motivated, success stories, motivation for success, inspirational videos, productivity tips, mindset for success, time management, focus and discipline, goal setting","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:37:29.792969,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Leila Gharani,UCJtUOos_MwJa_Ewii-R3cJA,https://www.youtube.com/@leilagharani,2940000,613,Productivity - Educational Tutorials,en,0.76,0.68,"Excel. Power Query. Copilot. ChatGPT. Power BI. PowerPoint.  
You use them every day to automate Excel and your work - so why not actually master them?

I’ll show you how to:
✔️Automate the stuff that drives you nuts
✔️ Spend less time on grunt work, more time on wow work
✔️ Build reports that look good AND actually make sense

What You’ll Learn Here:
✔️ Excel, Power BI, PowerPoint, VBA, Google Sheets & more
✔️ AI-powered Excel & the future of work
✔️ Data & finance skills that give you an edge

I don’t just teach this stuff - I use it daily. 
My goal? To help you think differently about the tools you already have, so you can work faster, and with confidence.

🎓 My background: MA in economics / Economist / Business Consultant / Accounting Systems Expert / Oracle & SAP implementations (for Finance) / Teacher & Microsoft MVP

💡 400,000+ professionals have taken my courses at XelPlus - because working smarter just makes sense. 
Join here 👉 https://www.xelplus.com/courses/
","excel tips, vba tutorial, excel tricks, pivot table hacks, excel for beginners, excel copilot, excel ai features, ai in excel, excel ai tools, ai productivity, ai for business, ai job impact, excel courses, learn excel online, power bi course, vba course, online learning platforms, productivity tips, time management, work efficiency, task automation, data analysis tips, excel skills, data analyst career, business analyst skills, career in tech, job skills 2025","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:37:50.265546,AT
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Liam Ottley,UCui4jxDaMb53Gdh-AZUTPAg,https://www.youtube.com/@liamottley,681000,201,Entrepreneurship - Documentary,en,0.58,0.856,"I’m an AI entrepreneur from New Zealand. In 2023 I created the 'AI Automation Agency' or 'AAA' model based on my learnings at my own agency Morningside AI.

On this channel I share my learnings from running my own AI Automation Agency, AI SaaS and from helping my community of over 250,000 AI Automation Agency owners to start and scale their own AI business.

My mission is to inspire others to take advantage of the incredible AI opportunity by documenting my journey as an AI entrepreneur.
","ai for beginners, ai business ideas, ai tools 2026, voice ai business, ai workforce, start a business, business ideas 2026, entrepreneur tips, how to sell ai, build an agency, career in ai, ai career 2026, non coding jobs, ai job market, career change tips, scale your business, business growth tips, agency growth, business scaling, grow your agency, entrepreneur community, networking for entrepreneurs, ai entrepreneur network, business networking, join entrepreneur group","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:38:06.931499,NZ
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,ExcelAshu,UCBc95pEmmGpyseMo1ZNphCg,https://www.youtube.com/@excelashu,120000,62,Educational Tutorials - Educational Tutorials,en,0.22,0.666,"Hey Everyone! This is Ashu here! Welcome to ""ExcelAshu"" YouTube Channel!
I help you to provide Knowledge & Information.

Join the Learning Community
By SUBSCRIBE to ExcelAshu, Thanks.


For Business enquiries : ExcelAshuOfficial@gmail.com
","motivational quotes, self improvement, inspirational videos, life motivation, personal growth, barack obama speech, bruce lee aura, apj abdul kalam, virat kohli interview, famous speeches, dog lovers, animal videos, cute dogs, pet care tips, dog training, krishna quotes, indian philosophy, supreme court india, indian motivation, cultural insights","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:38:22.351053,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Omah Lay,UCSUVM9Ygr6AI5Eje5BnFhtw,https://www.youtube.com/@omahlay,2530000,168,Music - Performances,en,0.1,0.333,"The official YouTube channel of Music Producer/Artist Omah Lay. Subscribe for the latest music videos, performances, and more.","dj remix, remix music, dance remix, remix songs, dj mix, house music, electronic dance, edm tracks, electronic beats, techno music, music festival, festival lineup, live music events, concert highlights, festival experience, music collab, artist collaboration, featuring artists, music partnerships, collab tracks, trending music, new music releases, popular tracks, music hits, top music charts","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:38:36.765789,NG
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Pranjal Kamra,UCwAdQUuPT6laN-AQR17fe1g,https://www.youtube.com/@pranjalkamra,6450000,354,Financial Education - Educational Tutorials,en,0.56,0.776,"Finology is the #FinancialFreedom Company! 

👉10 minute Financial Plan
👉Easy Stock Screener
👉30 Stocks to Invest 

#FinancialFreedom","best health insurance, compare health plans, financial planning tips, nps explained, gst benefits, f&o trading tips, stock market basics, investment strategies, trading for beginners, passive income ideas, how to get rich, wealth building tips, career growth advice, job wealth creation, financial freedom, gst impact, economic reforms 2025, tax changes explained, policy changes impact, financial reforms","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:38:52.094169,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,TECH-iELA Shorts,UCOTGVctbHD4UJK3R6Evfx9Q,https://www.youtube.com/@techielashorts,9730000,733,Tech Gadgets - Vlog,hi,0.22,0.514,"Hey ! I’m Jai Arora, I make fun and relatable tech videos for you 🥳","mini vlog, daily vlog, vlog ideas, vlog tips, lifestyle vlogs, tech gadgets, cool gadgets, amazon gadgets, tech reviews, latest gadgets, diwali lights, festive decor, holiday ideas, seasonal trends, festival tips, food challenges, fun challenges, viral challenges, challenge ideas, trending challenges, favorite games, gaming trends, game reviews, fun games, gaming gadgets","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:39:07.578860,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Jeff Su,UCwAnu01qlnVg1Ai2AbtTMaA,https://www.youtube.com/@jeffsu,1500000,284,Productivity - Educational Tutorials,en,0.92,0.846,"🌟 This is the channel I wish I could have subscribed when I first entered the workforce

I'm Jeff, a full time Product Marketer. In my spare time I like to tinker with tools and create systems that help me get things done faster - or as one of my friends puts it: ""Get better at being lazy"" 😏

I make videos on practical career and productivity tips without all the ""fluff""

So if you're a college student, working professional, or super ambitious high schooler, make sure to subscribe to my channel 💡
","productivity tips, time management, task management, workflow system, productivity hacks, ai tools, chatgpt tips, ai productivity, ai video creation, ai on iphone, career growth, professional skills, workplace productivity, career advice, job success, cinematic videos, video editing tips, content creation, video production, creative workflow, self improvement, personal growth, motivation tips, life hacks, habit building","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:39:24.805807,US
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Lowly.,UCbr_gpafjcwT_MjV6K3Nh5g,https://www.youtube.com/@lowly,649000,520,Music - Documentary,en,0.13,0.335,"Lowly. is an independent record label, established in 2017, based in New York and Los Angeles. Lowly. strives to bring light to undiscovered artists while creating a home for arts and culture within music. In partnership with the Nations, Lowly. is a media collective uniquely positioned to empower artists while driving discovery and impact.","chill electronic, electronic beats, future bass, electronic music mix, edm tracks, new music 2023, underground artists, music recommendations, discover new music, upcoming music artists, artist collaborations, music collabs, collaborative tracks, duet songs, music partnerships, stream new music, music streaming platforms, best music streams, live music stream, streaming music 2023","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:39:40.551274,US
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Faad Technician,UCwzkIBttlFZYgN0q66KFTPw,https://www.youtube.com/@faadtechnician,808000,385,Tech Reviews - Unboxing,en,0.34,0.455,"Library of world's Coolest tech combined with RJ Abhinav’s Artificial Intelligence. 
","smart ai glasses, oakley meta review, rayban meta comparison, snapdragon x2 elite, cpu technology 2025, unboxing oakley meta, beats solo 4 unboxing, tech unboxing 2025, gadget unboxing, new tech unboxing, swimming goggles review, ai glasses review, cpu performance review, tech product review, gadget reviews, smallest cpu ever, tech innovation 2025, latest tech gadgets, future tech trends, cutting edge technology","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:39:54.931199,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Thewizardliz,UC64KwGynvj3hA7T0C9gC5cA,https://www.youtube.com/@thewizardliz,8340000,120,Personal Development - Educational Tutorials,en,0.56,0.786,✨ thewizardliz@night.co ✨,"get rich, make money online, financial freedom, money mindset, wealth building, self improvement, how to change your life, overcoming heartbreak, personal growth, life transformation, women and money, empowered women, women's financial freedom, women's success, independent women, single mom life, parenting tips, family life, motherhood journey, pregnancy update, mental health tips, therapy benefits, emotional well-being, overcoming challenges, wellness journey","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:40:10.656582,Unknown
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,RubyandBonnie,UC_wITz-Ze4JFc3WLQA1n3Hw,https://www.youtube.com/@rubyandbonnie,10000000,749,Family Entertainment - Vlog,en,0.1,0.409,"Ruby and Bonnie are sisters and we create a series of educational, funny and entertaining family friendly videos. We hope you enjoy our show :)","fun challenges, kids challenge videos, back to school challenge, switch up challenge, funny kids challenges, halloween special, pumpkin painting, trick or treat fun, halloween activities, kids halloween videos, robot helper, imaginative play, fun playtime, creative kids videos, kids play ideas, family movie night, home cinema ideas, family fun videos, kids entertainment, family friendly content, wizardry school, school story videos, kids school adventures, fun school stories, school themed videos","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:40:27.347882,GB
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,The Print House,UCVQIXGi-RxcjLw5K0AUDQHA,https://www.youtube.com/@theprinthouse,38700,506,3D Printing - Educational Tutorials,en,0.34,0.493,"Welcome to ThePrintHouse, your one-stop shop for all things 3D printing and maker culture! I'm excited to have you as we explore the fascinating realm of 3D printing and DIY craftsmanship.

At ThePrintHouse, we're passionate about sharing our knowledge and creativity with enthusiasts like you. Whether you're an experienced maker or just starting out, our channel offers a diverse range of content, from in-depth tutorials and product reviews to a glimpse into exciting project style content!

Our content is focus driven and our goal is to be your number one location for high quality entertaining DIY and hobbyist content surrounding the 3D printing space.

By subscribing to ThePrintHouse, you'll stay informed about the latest trends and technology in 3D printing, connect with individuals of the same hobby, and find inspiration to fuel your own creative endeavors. Join our community, and let's embark on this exciting journey together! Subscribe now and be a part of the ThePrintHouse fam! ","3d printer setup, best 3d printers, 3d printing tips, 3d printer projects, 3d model printing, diy 3d printing, diy stickers, diy crafts, diy home projects, diy gifts, diy art projects, best tech gadgets, tech for creators, gadgets for diy, tech reviews 2023, latest tech trends, design ideas, creative projects, artistic design, design inspiration, creative diy","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:40:44.858627,Unknown
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,TrulyBudget,UCunBLXARLk13zobpZfcjJFA,https://www.youtube.com/@trulybudget,187000,198,Financial Education - Educational Tutorials,en,0.56,0.646,Start SAVING MONEY today ❤️ Get your template below👇 ,"monthly budget, budget planner, budgeting tips, personal finance, savings plan, financial goals, money management, financial planning, budgeting for beginners, financial advice, how to save money, investment tips, savings strategies, building savings, investment basics, frugal living, minimalist budget, money saving hacks, lifestyle budgeting, financial lifestyle","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:41:03.700428,US
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Think Media,UCGxjDWAN1KwrkXYVi8CXtjQ,https://www.youtube.com/@thinkmediatv,3360000,2806,Entrepreneurship - Podcast/Interviews,en,0.61,0.673,"Jumpstart your YouTube channel! 👇

Think Media is a team of content creators committed to bringing you weekly conversations around building your YouTube channel, personal brand, and business with online video. Over the last 10 years, we've created and refined the #1 YouTube Strategy Course in the world - Video Ranking Academy. 

Our mission is to help ONE MILLION purpose-driven people go full-time doing what they love and making an impact through the power of video. 

Work with us 🤝
","youtube growth, grow youtube channel, youtube tips, youtube monetization, youtube strategy, video editing tips, editing tricks, digital camera moves, editing software, ai video editing, content creator, content ideas, video content, creator tools, content strategy, best microphones, tech reviews, wireless mics, tech gadgets, gear reviews, audience retention, keep viewers engaged, video retention tips, reduce video fluff, viewer engagement","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:41:19.366319,US
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Priyal Kukreja,UCzEAWIWMigRBbulQ6yVlilg,https://www.youtube.com/@priyal_kukreja,45500000,1500,Lifestyle - Vlog,hi,0.22,0.556,"Business Queries: priyal@hippocreators.com

","best friends moments, friendship goals, friends forever, special friends, friendship stories, funny pranks, prank videos, snake prank, hilarious moments, funny reactions, daily routine, chai lovers, morning routine, everyday life, daily vlogs, bhai dooj gifts, festival celebrations, gift unboxing, special occasions, festival moments, iphone unboxing, latest gadgets, tech reviews, new iphone, tech unboxing","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:41:34.045545,IN
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Men Quote,UC3ITEPB1plAEtHf5Cm8nQLA,https://www.youtube.com/@menquote,290000,4590,Self-Improvement - Educational Tutorials,en,0.46,0.724,✨MEN✨,"confidence tips, success mindset, self discipline, personal growth, life improvement, motivational quotes, inspirational videos, success stories, motivational shorts, life motivation, sigma rules, become a winner, boy to man, men's advice, lifestyle tips, bhagwat geeta lessons, spiritual wisdom, life lessons, inner peace, spiritual journey, how to succeed, winning mindset, achieve success, goal setting, success habits","build a business, lifestyle business, boring business ideas, entrepreneurship 2025, make money online, business ideas for beginners, how to start a business, financial freedom, get rich, passive income, how to make money, wealth building, millionaire habits, money mindset, productivity tips, how to change your life, self improvement, time management, habits and routines, discipline and motivation, overthinking, youtube growth, how to start a youtube channel, creator business, content creator, personal brand, solopreneur, ai for entrepreneurs, ai productivity tools, how to use ai for business, ai workflow, ai tools 2025",1,2025-10-29T20:41:51.806599,IN
